aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.335,0.518,-0.834,-19.409,75.439,29.114,28.169,40.236
0.073,0.513,-0.863,-10.01,69.824,29.358,30.452,26.674
-0.091,0.443,-0.764,1.282,43.884,20.264,30.931,13.507
-0.252,0.477,-0.81,-3.357,16.174,7.141,30.82,0.984
-0.264,0.406,-0.773,4.761,-1.587,-2.991,29.483,-8.21
-0.194,0.441,-0.787,3.662,-25.391,-17.517,28.646,-12.547
-0.051,0.549,-0.734,30.334,-51.636,-29.297,30.37,-11.846
0.208,0.566,-0.78,21.545,-67.383,-36.804,32.41,-4.708
0.471,0.633,-0.747,24.658,-60.669,-43.64,35.403,6.601
0.654,0.594,-0.572,15.442,-49.011,-41.504,36.974,19.236
0.801,0.496,-0.431,10.071,-51.392,-40.222,34.658,32.03
0.924,0.379,-0.37,17.395,-48.157,-42.664,30.614,43.669
0.898,0.302,-0.198,-0.244,-23.926,-20.02,25.977,54.161
0.956,0.236,-0.102,-11.719,-5.676,-2.502,20.672,63.42
0.954,0.299,-0.107,-4.7,-2.075,-1.526,17.686,68.872
0.947,0.233,-0.063,21.179,-15.259,1.953,15.778,72.725
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.963,0.22,-0.077,7.751,-2.747,-0.854,14.437,74.667
0.953,0.247,-0.056,-18.066,4.089,-3.601,14.624,74.702
0.948,0.217,-0.088,13.184,8.24,2.258,13.494,75.861
0.969,0.278,-0.212,-1.892,31.86,24.841,14.012,74.606
0.939,0.355,-0.33,-6.775,58.105,39.307,15.829,71.238
0.821,0.428,-0.474,-11.047,63.721,35.706,18.41,65.338
0.66,0.501,-0.655,0.366,66.04,37.415,22.46,55.989
0.404,0.517,-0.82,-16.724,76.416,40.771,26.394,44.204
0.168,0.453,-0.815,-17.456,73.608,30.151,28.879,31.491
-0.1,0.469,-0.896,-5.31,65.552,17.395,29.844,16.9
-0.278,0.406,-0.829,9.216,61.401,19.043,28.737,2.906
-0.412,0.374,-0.695,-8.362,40.527,12.451,27.319,-9.658
-0.542,0.422,-0.638,-0.305,19.409,4.395,26.593,-20.927
-0.556,0.397,-0.673,2.502,-4.272,0.244,25.497,-28.795
-0.5,0.395,-0.645,8.118,-19.104,-8.972,25.512,-33.05
-0.238,0.473,-0.664,21.606,-75.195,-40.222,27.808,-30.51
0.027,0.644,-0.849,34.851,-94.36,-53.345,31.632,-20.36
0.344,0.707,-0.861,8.301,-80.139,-35.339,36.127,-5.594
0.51,0.61,-0.655,17.334,-64.209,-38.086,38.173,9.387
0.742,0.517,-0.529,9.094,-51.88,-48.157,36.753,23.066
0.88,0.523,-0.333,13.245,-50.476,-51.27,34.463,36.473
0.937,0.416,-0.252,-4.089,-26.123,-20.874,30.24,48.446
0.945,0.22,-0.155,2.747,-7.751,-2.136,24.212,59.031
0.961,0.255,-0.114,-4.15,-14.465,-5.005,20.305,66.076
