aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.8,0.212,-0.551,5.798,18.616,-2.686,12.582,-47.103
-0.818,0.226,-0.512,7.812,13.184,4.028,12.013,-51.489
-0.85,0.208,-0.399,6.409,15.625,1.465,12.09,-55.951
-0.853,0.18,-0.402,14.221,5.005,2.136,12.243,-58.446
-0.864,0.209,-0.419,-0.61,-1.404,-2.258,12.217,-60.464
-0.856,0.207,-0.413,8.728,-8.179,-2.319,11.97,-61.983
-0.818,0.217,-0.537,-3.601,-26.672,-10.193,11.997,-60.111
-0.746,0.312,-0.596,-5.92,-36.194,-12.329,13.864,-56.411
-0.644,0.383,-0.653,18.127,-48.584,-12.817,16.523,-51.149
-0.566,0.443,-0.663,-0.732,-44.8,-11.292,20.108,-44.743
-0.451,0.405,-0.799,1.038,-46.875,-12.207,23.058,-37.642
-0.309,0.521,-0.847,4.456,-50.11,-14.038,26.228,-29.784
-0.132,0.487,-0.878,2.869,-47.607,-12.634,27.908,-21.572
-0.023,0.51,-0.847,15.076,-45.715,-18.86,28.845,-13.262
0.127,0.561,-0.865,4.089,-42.542,-22.4,31.052,-4.791
0.251,0.557,-0.822,25.94,-35.706,-18.494,31.743,3.184
0.362,0.555,-0.765,25.757,-31.189,-19.714,32.885,10.274
0.465,0.625,-0.7,-7.324,-33.325,-21.484,34.258,17.162
0.517,0.543,-0.658,10.498,-32.715,-12.024,34.256,23.172
0.598,0.574,-0.646,6.897,-22.949,-8.606,34.197,28.355
0.646,0.535,-0.536,2.441,-20.691,-10.864,34.007,33.127
0.724,0.5,-0.5,10.986,-22.095,-16.602,32.246,38.015
0.768,0.48,-0.448,11.841,-23.254,-19.409,31.088,42.523
0.844,0.505,-0.377,-5.249,-17.334,-18.799,29.897,47.347
0.853,0.424,-0.319,4.395,-17.151,-14.893,28.028,51.685
0.908,0.325,-0.3,-0.488,-12.268,-14.343,25.308,56.208
0.935,0.395,-0.276,-13.794,4.822,-6.653,23.685,59.519
0.901,0.304,-0.241,11.23,-1.953,-2.563,21.021,62.89
0.9,0.327,-0.256,-3.967,-0.671,-2.808,19.596,64.65
0.906,0.254,-0.265,14.526,1.709,0.854,18.682,65.653
0.904,0.329,-0.274,29.663,-11.23,10.132,17.911,66.161
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.898,0.338,-0.252,6.592,0.61,0.977,18.365,65.711
0.907,0.341,-0.245,-32.41,5.005,-1.099,18.535,65.705
0.898,0.308,-0.311,5.493,4.333,3.052,19.255,64.722
0.895,0.324,-0.291,4.272,10.254,5.493,19.206,64.568
0.861,0.404,-0.363,-12.024,25.208,20.508,20.107,62.758
0.824,0.364,-0.42,-14.221,26.489,16.052,20.501,60.48
0.791,0.424,-0.479,-8.972,25.146,13.55,22.204,57.224
0.74,0.427,-0.558,-1.892,30.945,17.761,23.638,52.872
0.671,0.436,-0.626,-5.798,32.104,18.372,24.179,48.721
0.581,0.45,-0.698,-7.446,34.241,13.672,25.438,43.523
0.491,0.481,-0.786,-9.583,39.124,14.832,26.197,37.69
0.358,0.462,-0.848,-16.479,49.5,18.982,26.737,31.145
0.257,0.425,-0.863,-10.071,48.523,16.052,26.704,24.651
0.117,0.413,-0.911,-14.038,42.725,12.268,26.184,17.645
-0.01,0.396,-0.958,-11.963,43.091,13.367,24.904,10.335
-0.154,0.309,-0.91,2.014,47.18,13.062,22.933,3.036
-0.254,0.31,-0.938,-8.545,44.556,8.85,20.946,-4.324
-0.383,0.31,-0.863,-5.371,45.227,10.803,19.432,-11.594
-0.508,0.265,-0.808,-4.822,43.701,9.277,17.655,-19.264
-0.595,0.239,-0.726,-1.038,40.649,9.338,16.625,-26.294
-0.683,0.251,-0.679,-2.991,35.645,2.136,15.796,-33.665
-0.716,0.286,-0.574,-3.784,28.625,1.831,15.526,-40.059
-0.778,0.202,-0.579,1.038,18.433,5.31,14.538,-45.338
-0.82,0.201,-0.562,9.766,17.517,-3.906,13.775,-49.361
-0.796,0.251,-0.472,-19.592,-2.319,1.404,13.898,-52.566
-0.825,0.238,-0.516,2.441,-0.61,1.526,13.025,-54.358
-0.762,0.214,-0.438,1.465,-18.799,-1.282,13.485,-55.727
-0.698,0.292,-0.688,18.738,-40.039,-1.526,14.905,-52.846
-0.607,0.219,-0.694,25.757,-40.161,-8.606,14.514,-48.887
-0.481,0.229,-0.769,7.69,-42.603,-30.762,14.713,-42.744
-0.361,0.393,-0.929,5.005,-57.922,-18.494,16.799,-33.207
-0.201,0.385,-0.87,2.869,-47.302,-20.447,18.56,-25.334
-0.062,0.403,-0.929,14.587,-45.593,-20.264,21.049,-16.319
0.095,0.449,-0.812,14.282,-54.382,-15.137,24.499,-7.728
0.246,0.479,-0.976,1.343,-54.199,-6.042,25.57,1.123
0.332,0.451,-0.836,18.372,-37.659,-4.7,26.308,8.726
0.436,0.492,-0.778,11.841,-28.564,-12.756,27.603,15.923
0.53,0.521,-0.658,27.954,-33.203,-11.047,28.371,22.178
0.643,0.526,-0.59,8.423,-40.1,-26.123,29.912,29.1
0.729,0.484,-0.5,4.7,-35.645,-29.968,30.442,35.846
0.816,0.473,-0.421,10.803,-32.837,-26.855,29.957,42.625
0.871,0.344,-0.347,20.142,-22.217,-18.25,27.055,49.569
0.856,0.253,-0.307,3.357,-16.479,-14.526,23.179,55.924
0.932,0.355,-0.252,7.385,-14.038,-19.836,20.961,60.737
0.927,0.258,-0.212,7.935,-9.46,-2.319,17.845,65.333
0.968,0.232,-0.163,-3.601,-0.854,-2.258,16.104,68.641
0.939,0.267,-0.164,-15.564,-0.061,4.15,16.103,70.099
0.968,0.24,-0.154,9.583,-7.629,4.944,14.457,72.295
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.947,0.282,-0.192,7.202,0.793,1.038,14.74,72.26
0.946,0.274,-0.142,-19.897,6.409,-3.296,15.416,71.831
0.929,0.257,-0.214,-4.639,8.789,3.967,15.292,71.526
0.921,0.291,-0.257,-8.484,17.578,10.132,16.094,69.94
0.905,0.335,-0.275,0.488,22.095,12.024,16.913,68.484
0.879,0.354,-0.364,-7.935,31.25,19.897,18.032,65.416
0.825,0.36,-0.415,-7.202,30.457,16.968,19.585,62.019
0.775,0.41,-0.512,-12.207,29.175,16.663,21.369,57.684
0.702,0.453,-0.578,0.61,31.25,15.32,23.139,52.454
0.641,0.428,-0.677,-10.864,32.104,16.357,24.254,47.096
0.543,0.446,-0.75,-8.484,38.269,17.761,25.363,41.046
0.44,0.457,-0.826,-14.587,47.424,19.104,25.955,34.818
0.317,0.427,-0.869,-16.174,56.58,16.235,25.551,28.457
0.175,0.358,-0.91,-16.418,50.476,13.611,24.717,21.456
0.027,0.36,-0.98,-8.911,50.964,11.169,23.344,13.727
-0.133,0.263,-0.96,-9.216,56.641,11.108,20.625,5.545
-0.293,0.276,-0.906,-3.418,54.321,7.812,18.467,-3.242
-0.417,0.226,-0.833,5.371,49.438,8.972,16.624,-11.988
-0.53,0.298,-0.807,-3.418,38.147,7.874,15.762,-20.551
-0.608,0.236,-0.709,2.686,36.133,7.08,15.474,-28.419
-0.679,0.188,-0.656,-5.066,26.062,-0.183,14.214,-35.337
-0.708,0.239,-0.622,-0.977,10.925,-1.221,14.318,-40.511
-0.735,0.224,-0.648,0.122,4.944,-3.723,13.165,-44.479
-0.73,0.259,-0.645,-3.174,-1.16,-1.465,13.333,-46.278
-0.711,0.234,-0.601,-3.113,-4.944,-0.305,14.025,-46.976
-0.651,0.231,-0.685,2.747,-32.166,-8.057,13.922,-45.811
-0.558,0.239,-0.683,-13.245,-44.067,-6.958,14.503,-43.563
-0.459,0.328,-0.857,16.052,-48.401,-7.996,15.614,-38.331
-0.362,0.426,-0.793,23.865,-46.021,-3.601,18.604,-31.932
-0.202,0.329,-0.896,34.18,-53.467,-6.348,20.192,-24.385
-0.049,0.477,-0.853,16.846,-51.27,-19.592,23.64,-16.001
0.144,0.591,-0.868,26.123,-61.951,-22.888,27.911,-6.922
0.247,0.615,-0.822,18.616,-50.659,-17.944,30.307,2.013
0.366,0.588,-0.739,20.447,-33.63,-19.47,34.066,10.064
0.494,0.631,-0.662,-4.822,-26.123,-14.771,36.026,17.666
0.584,0.577,-0.56,23.193,-35.583,-24.475,36.506,24.669
0.654,0.636,-0.513,19.592,-27.893,-20.996,36.858,31.163
0.755,0.484,-0.475,6.165,-28.198,-21.545,34.98,37.766
0.799,0.451,-0.38,4.517,-24.353,-24.292,32.337,44.045
0.849,0.444,-0.335,4.15,-22.339,-18.982,29.933,49.207
0.91,0.373,-0.264,-10.986,-27.954,-20.447,25.833,55.502
0.943,0.364,-0.185,-6.836,-18.555,-16.968,23.852,60.21
0.961,0.225,-0.195,16.785,-14.709,-2.319,20.331,64.938
0.935,0.336,-0.169,1.831,6.531,0.488,18.686,67.777
0.943,0.235,-0.123,1.221,7.874,1.404,16.804,70.475
0.959,0.27,-0.151,5.493,1.465,1.587,15.479,71.873
0.94,0.252,-0.125,17.09,-3.54,4.089,15.977,71.926
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.946,0.271,-0.133,9.399,0.305,2.197,15.05,72.999
0.956,0.28,-0.131,-33.752,10.559,-2.319,15.619,72.456
0.945,0.298,-0.235,-10.376,18.86,12.695,16.011,71.517
0.912,0.34,-0.296,-15.198,33.569,22.461,17.2,69.165
0.872,0.357,-0.399,-16.785,31.921,17.456,18.391,65.768
0.775,0.356,-0.575,-10.498,43.091,18.921,19.514,60.008
0.697,0.464,-0.646,-4.211,54.077,18.677,21.882,53.107
0.579,0.417,-0.745,-2.869,54.688,18.555,22.982,45.699
0.44,0.394,-0.834,-11.108,53.589,18.25,23.525,37.539
0.29,0.414,-0.888,-9.583,58.472,13.611,24.515,29.52
0.159,0.368,-0.926,-7.202,55.298,9.888,23.313,21.382
-0.01,0.343,-0.959,-7.202,52.734,11.23,22.258,12.654
-0.154,0.299,-0.95,-12.817,52.124,12.207,20.885,4.085
-0.278,0.271,-0.905,-15.869,51.27,0,18.874,-4.101
-0.426,0.232,-0.886,-11.23,47.668,6.47,16.786,-12.639
-0.538,0.181,-0.785,-7.08,47.058,5.615,14.545,-20.884
-0.637,0.145,-0.707,2.808,38.574,2.747,12.373,-29.035
-0.729,0.138,-0.682,1.526,37.354,0.977,10.255,-36.591
-0.761,0.17,-0.514,-1.465,30.09,-0.122,9.506,-43.971
-0.846,0.235,-0.579,2.808,11.963,2.747,10.075,-49.088
-0.814,0.189,-0.49,4.028,1.343,-2.441,10.688,-52.909
-0.817,0.191,-0.49,5.676,-2.319,0.122,11.546,-55.593
-0.808,0.164,-0.498,3.235,-6.653,-0.671,11.37,-56.186
-0.793,0.199,-0.564,15.198,-30.396,4.333,11.005,-56.077
-0.7,0.251,-0.622,0.183,-32.898,-3.601,11.959,-53.363
-0.613,0.218,-0.646,11.292,-41.382,-7.141,12.581,-49.658
-0.515,0.304,-0.761,15.442,-46.997,-9.277,14.769,-43.417
-0.365,0.24,-0.896,23.865,-54.382,-5.676,15.483,-35.312
-0.23,0.307,-0.97,15.991,-52.002,-16.113,16.118,-26.581
-0.112,0.476,-0.821,13.733,-45.471,-12.146,19.927,-18.307
0.073,0.408,-0.925,0.671,-49.133,-7.568,21.311,-9.264
0.248,0.436,-0.902,27.161,-59.509,-15.93,24.206,-0.294
0.353,0.579,-0.846,-4.211,-43.762,-22.827,28.214,8.047
0.452,0.5,-0.776,10.01,-19.043,-2.197,27.925,15.913
0.551,0.491,-0.662,9.583,-26.672,-7.08,29.349,23.067
0.6,0.509,-0.63,-4.211,-37.659,-7.629,30.644,28.643
0.691,0.451,-0.592,8.728,-37.964,-13.367,29.051,34.81
0.748,0.452,-0.577,-3.174,-18.921,-3.174,28.034,39.779
0.802,0.344,-0.421,9.705,-26.794,-18.311,25.959,45.113
0.875,0.422,-0.388,24.841,-34.912,-35.95,24.318,50.292
0.924,0.272,-0.283,14.648,-26.428,-24.78,21.696,56.256
0.983,0.266,-0.19,-3.54,-16.174,-15.442,18.905,62.963
0.915,0.304,-0.15,3.906,-3.845,-5.432,18.254,66.345
0.863,0.285,-0.137,-3.174,1.038,-1.099,16.684,69.737
0.963,0.221,-0.164,8.728,2.93,0,15.904,71.395
0.97,0.203,-0.138,4.578,1.709,-0.366,15.091,72.469
0.982,0.236,-0.133,8.24,-2.563,1.892,13.898,73.695
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.953,0.219,-0.163,10.01,0.244,2.258,12.661,74.628
0.965,0.247,-0.162,-27.954,9.399,-2.686,13.016,74.357
0.951,0.224,-0.198,6.592,5.371,2.502,13.343,73.578
0.954,0.224,-0.197,6.897,8.606,5.066,13.218,73.077
0.933,0.302,-0.285,-3.601,28.625,21.484,14.342,71.074
0.89,0.317,-0.359,-19.775,36.255,30.273,15.408,68.235
0.817,0.363,-0.488,-10.925,48.035,23.804,17.461,63.477
0.742,0.451,-0.521,-16.357,41.077,16.724,20.835,57.116
0.668,0.387,-0.65,-21.729,31.494,16.907,22.244,50.999
0.572,0.405,-0.78,-19.897,32.898,12.695,23.396,43.79
0.493,0.37,-0.857,-10.559,50.537,10.376,23.309,37.401
0.363,0.346,-0.945,-11.902,63.354,9.277,21.384,30.454
0.194,0.292,-0.928,-7.874,63.599,8.85,20.071,23.212
0.044,0.28,-0.944,-3.601,52.673,1.038,18.572,15.703
-0.148,0.257,-0.995,-8.972,52.185,11.963,17.024,6.485
-0.267,0.235,-0.945,-10.681,58.105,7.935,15.578,-2.568
-0.41,0.154,-0.828,-2.136,52.124,6.836,13.721,-11.541
-0.558,0.221,-0.824,13.611,45.288,-1.709,12.698,-20.526
-0.629,0.177,-0.718,25.635,40.833,8.118,11.698,-28.689
-0.699,0.252,-0.613,5.798,28.442,4.517,12.062,-36.619
-0.751,0.217,-0.642,8.728,19.653,2.747,12.717,-42.005
-0.765,0.201,-0.498,2.075,20.508,2.197,12.677,-47.424
-0.811,0.206,-0.513,2.808,2.319,-0.854,13.047,-51.228
-0.826,0.221,-0.569,1.526,-4.089,0.488,12.352,-52.967
-0.781,0.245,-0.548,1.587,-12.695,1.099,12.831,-54.136
-0.729,0.199,-0.575,12.268,-24.963,-2.258,12.754,-52.991
-0.674,0.236,-0.664,7.874,-36.865,-6.226,13.256,-50.025
-0.616,0.29,-0.752,14.526,-36.438,-10.681,14.387,-45.842
-0.528,0.329,-0.777,9.583,-29.236,-7.629,15.656,-40.684
-0.472,0.326,-0.834,13.733,-21.362,-8.24,17.285,-35.18
-0.383,0.389,-0.831,11.23,-24.109,-8.484,19.491,-30.005
-0.269,0.428,-0.827,12.268,-40.527,-7.935,21.892,-24.738
-0.118,0.445,-0.847,18.005,-45.837,-15.076,24.016,-18.56
0.068,0.491,-0.89,15.381,-50.72,-22.095,26.819,-10.4
0.146,0.583,-0.865,10.925,-34.668,-13.306,29.556,-2.512
0.28,0.511,-0.775,14.771,-36.804,-12.39,30.861,5.444
0.359,0.615,-0.762,10.742,-37.842,-12.39,32.913,12.14
0.467,0.616,-0.619,16.357,-36.499,-12.39,35.431,18.162
0.579,0.567,-0.61,12.024,-34.485,-20.691,35.504,25.059
0.67,0.59,-0.572,-0.366,-24.109,-21.606,35.925,30.635
0.723,0.511,-0.466,2.991,-27.283,-18.005,34.452,37.156
0.801,0.45,-0.388,5.737,-28.625,-24.841,31.619,43.346
0.86,0.439,-0.332,4.517,-22.583,-23.254,29.456,48.982
0.902,0.331,-0.279,-2.808,-21.057,-18.066,25.689,55.383
0.906,0.354,-0.232,10.986,-8.606,-13.794,23.156,60.047
0.949,0.292,-0.19,2.136,-8.423,-9.705,20.628,64.143
0.936,0.254,-0.179,2.319,-3.296,-5.676,17.965,67.718
0.944,0.266,-0.184,7.812,7.751,1.099,17.001,69.368
0.944,0.253,-0.143,9.46,-0.977,1.282,15.527,71.355
0.974,0.222,-0.167,8.911,-15.381,-2.991,14.481,72.432
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.939,0.264,-0.202,10.01,-0.61,2.014,14.593,72.161
0.944,0.262,-0.146,-4.578,4.333,0.122,14.555,72.496
0.936,0.231,-0.198,-8.545,2.991,2.197,14.239,72.283
0.923,0.274,-0.196,-9.033,9.583,7.935,15.126,71.243
0.966,0.326,-0.3,-27.71,28.687,24.536,15.801,69.909
0.863,0.344,-0.407,-22.766,40.039,25.146,16.97,66.417
0.795,0.318,-0.549,-10.62,49.5,19.653,18.209,61.535
0.703,0.383,-0.64,-9.888,57.739,13.794,19.687,54.89
0.597,0.372,-0.698,-11.475,47.791,14.526,20.725,47.654
0.49,0.384,-0.805,-7.141,37.598,11.658,21.32,40.187
0.37,0.353,-0.912,-0.671,44.067,13.916,21.744,32.431
0.26,0.335,-0.886,-2.319,45.898,10.986,21.21,25.484
0.154,0.332,-0.942,-4.456,37.659,11.169,20.449,18.48
0.019,0.337,-0.975,-0.244,42.725,7.996,19.653,11.48
-0.114,0.332,-0.957,-6.714,52.49,6.348,19.502,4.579
-0.223,0.33,-0.923,-4.639,53.65,6.714,19.306,-2.327
-0.354,0.243,-0.898,0.732,50.781,8.911,18.039,-9.647
-0.475,0.287,-0.788,5.493,39.49,9.338,17.623,-17.223
-0.593,0.22,-0.754,0.671,38.574,4.639,16.089,-24.963
-0.648,0.262,-0.682,-4.028,30.945,-0.549,15.11,-32.246
-0.701,0.235,-0.637,4.944,18.555,0.061,15.001,-38.552
-0.735,0.193,-0.674,39.612,2.869,-5.249,13.342,-42.774
-0.736,0.277,-0.624,11.78,4.272,3.54,14.096,-45.324
-0.73,0.306,-0.569,-3.662,2.258,0,14.767,-47.064
-0.726,0.267,-0.569,-1.038,-8.789,-1.648,15.303,-47.852
-0.799,0.268,-0.558,12.817,-37.292,5.859,16.441,-49.272
-0.548,0.304,-0.716,39.001,-55.359,-16.357,17.191,-46.39
-0.459,0.49,-0.863,7.507,-46.448,-20.447,19.718,-40.027
-0.336,0.588,-0.832,25.452,-32.349,-14.954,24.261,-32.242
-0.24,0.562,-0.773,42.969,-28.198,-20.325,28.668,-22.996
-0.135,0.656,-0.693,-3.235,-28.931,-20.691,34.266,-16.667
0.021,0.697,-0.707,3.479,-37.415,-24.17,39.074,-10.011
0.083,0.725,-0.791,1.77,-31.128,-19.592,41.58,-3.9
0.199,0.687,-0.742,8.85,-28.687,-18.005,43.273,2.388
0.289,0.644,-0.658,5.493,-30.212,-25.818,42.966,8.428
0.453,0.615,-0.61,10.437,-38.33,-35.095,41.87,14.834
0.553,0.704,-0.618,12.268,-31.067,-27.161,41.25,21.826
0.628,0.572,-0.515,-4.639,-28.931,-18.799,39.498,28.856
0.701,0.578,-0.478,1.099,-24.17,-23.254,37.456,35.114
0.759,0.51,-0.422,-37.598,-19.043,-14.221,35.341,40.268
0.813,0.474,-0.421,-8.057,-22.583,-21.606,31.855,45.866
0.873,0.485,-0.302,-15.747,-20.081,-19.592,30.034,50.292
0.892,0.241,-0.326,20.508,-20.508,-21.423,25.124,55.941
0.923,0.297,-0.235,-4.517,-12.634,-14.465,21.876,60.602
0.935,0.271,-0.267,-3.601,-0.671,-0.854,18.828,64.63
0.942,0.236,-0.199,6.409,-0.732,0.122,15.248,68.364
0.946,0.265,-0.215,-1.343,-7.629,13.428,15.485,69.412
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.949,0.266,-0.192,4.822,-0.183,1.282,15.001,70.228
0.94,0.252,-0.166,-17.395,6.104,-1.709,14.805,71.304
0.957,0.266,-0.25,-23.56,9.46,5.798,15.125,70.627
0.921,0.249,-0.281,-10.864,16.907,11.963,14.939,70.111
0.907,0.309,-0.36,-15.32,19.653,15.076,15.526,67.959
0.844,0.315,-0.422,-5.737,28.87,16.113,16.435,64.407
0.802,0.313,-0.5,-3.235,39.551,15.808,17.288,60.542
0.744,0.423,-0.616,-9.705,41.077,17.944,19.667,54.697
0.595,0.396,-0.751,-14.893,59.509,19.531,21.032,47.785
0.451,0.371,-0.851,-12.512,58.838,14.893,21.813,39.834
0.327,0.358,-0.911,-3.845,58.899,10.132,22.28,31.217
0.148,0.353,-0.953,0,60.12,16.296,21.327,21.973
-0.016,0.294,-0.949,0.549,57.312,14.709,20.02,13.092
-0.167,0.335,-0.916,-8.972,53.345,11.414,19.698,4.221
-0.31,0.278,-0.885,4.883,46.875,12.146,18.709,-5.039
-0.433,0.259,-0.872,2.197,42.542,11.536,17.318,-13.685
-0.557,0.302,-0.788,5.127,44.434,8.301,17.337,-21.887
-0.655,0.233,-0.654,0.793,40.527,9.888,15.955,-30.096
-0.702,0.223,-0.612,5.127,23.01,3.418,15.166,-37.145
-0.749,0.229,-0.588,6.042,15.869,1.526,14.743,-43.355
-0.759,0.218,-0.496,5.554,9.888,-2.808,13.699,-48.688
-0.794,0.239,-0.614,-3.052,1.648,2.563,13.49,-50.424
-0.775,0.263,-0.55,9.033,0.183,-1.221,13.985,-51.589
-0.755,0.226,-0.559,2.136,-8.545,-0.122,13.978,-51.954
-0.697,0.166,-0.635,-12.451,-25.574,-7.446,13.133,-50.142
-0.66,0.261,-0.664,-1.038,-29.114,-6.226,13.702,-48.25
-0.582,0.305,-0.706,9.888,-38.757,-8.789,14.451,-44.532
-0.492,0.295,-0.791,14.404,-36.255,-11.597,15.496,-39.21
-0.37,0.385,-0.88,11.169,-46.021,-11.536,18.616,-32.625
-0.235,0.434,-0.814,11.719,-44.739,-12.39,21.475,-25.68
-0.1,0.394,-0.938,17.822,-49.744,-16.663,22.581,-17.742
