aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.404,-0.172,0.898,40.649,35.156,57.678,22.539,-33.964
-0.283,0.598,0.809,-79.468,76.538,15.442,23.903,-28.41
-0.12,0.713,0.636,-63.293,86.06,13.428,32.865,-20.937
0.053,0.772,0.682,-24.17,89.05,18.188,31.521,-11.902
0.192,0.777,0.694,-15.625,70.007,16.602,45.349,-2.262
0.195,0.732,0.501,-5.188,58.777,7.263,49.767,4.669
0.34,0.873,0.44,-23.437,35.706,-0.549,52.226,11.259
0.297,0.689,0.414,0.305,14.832,-11.536,53.275,15.491
0.312,0.85,0.456,-1.831,3.662,0.427,55.728,17.491
0.382,0.803,0.419,12.085,0.61,1.465,55.826,20.033
0.331,0.857,0.438,3.662,-1.709,4.028,55.783,19.983
0.316,0.76,0.414,35.583,-1.77,5.31,56.228,19.93
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.325,0.775,0.47,11.658,-2.136,0.549,55.384,20.408
0.39,0.849,0.563,-43.884,-0.183,-3.845,54.335,19.962
0.249,0.811,0.326,-28.992,-26.184,12.146,55.609,19.3
0.233,0.867,0.354,-64.27,-19.714,15.015,57.665,17.839
0.213,0.646,0.44,-31.494,-21.729,6.897,57.733,16.816
0.256,0.694,0.303,-265.808,-36.743,-13.245,60.439,15.917
0.193,1.027,0.49,63.782,-65.369,-16.724,60.595,13.965
0.085,0.896,0.493,35.889,-76.477,-18.005,60.038,11.453
-0.014,0.755,0.675,120.667,-88.013,-28.198,58.967,7.601
-0.09,0.778,0.665,-124.084,-75.439,-26.489,56.015,2.397
-0.369,0.614,0.558,81.604,-76.782,-26.855,51.484,-5.724
-0.472,0.471,0.662,-19.531,-55.115,-18.127,43.811,-14.48
-0.558,0.494,0.613,31.799,-42.175,-6.775,39.025,-23.444
-0.62,0.421,0.545,5.371,-26.123,2.441,32.671,-33.019
-0.675,0.388,0.519,13.062,-15.015,5.981,28.27,-38.38
-0.645,0.367,0.502,6.165,5.31,0.122,26.744,-42.298
-0.659,0.31,0.502,-76.416,29.236,-3.662,24.103,-45.579
-0.578,0.675,0.456,34.363,33.752,-9.949,28.286,-44.133
-0.475,0.798,0.5,-140.625,47.546,-5.188,35.046,-39.013
-0.408,0.701,0.566,-6.775,45.532,21.606,40.276,-33.49
-0.337,0.737,0.358,-260.803,87.769,7.812,48.204,-27.434
-0.15,1.104,0.517,-16.113,90.576,15.137,54.565,-19.536
-0.04,0.762,0.553,-30.518,81.055,11.841,56.309,-13.623
-0.04,0.949,0.484,-11.536,85.51,1.953,60.681,-8
0.141,0.844,0.399,1.465,73.364,11.658,61.879,-1.224
0.263,0.879,0.463,-5.005,77.026,-11.475,60.696,4.728
0.29,0.942,0.413,4.333,40.283,-5.066,62.534,9.255
0.289,0.777,0.336,2.625,-2.686,6.653,61.246,14.509
0.283,1.009,0.364,6.531,2.625,-1.587,61.757,15.955
0.289,0.831,0.344,10.62,11.292,-2.441,62.434,16.665
0.29,0.752,0.361,15.076,3.235,-1.16,61.675,17.492
0.305,0.823,0.415,16.418,2.441,1.16,61.066,17.4
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.299,0.844,0.374,13.428,-0.977,0.732,59.613,18.301
0.292,0.951,0.513,-25.879,1.953,-5.005,58.779,17.512
0.247,0.969,0.386,14.709,-18.616,1.77,60.383,16.087
0.26,0.756,0.449,-126.953,-21.606,10.376,59.871,15.646
0.186,1.231,0.38,-49.133,-55.542,17.395,63.02,12.974
0.103,1.082,0.257,34.18,-73.364,32.349,67.501,10.476
0.03,1.213,0.35,262.573,-90.515,13.123,70.123,7.284
-0.209,0.525,0.637,144.47,-44.861,-33.081,68.104,1.424
-0.123,1.38,0.486,1.953,-70.557,-34.668,67.466,-2.527
-0.348,-0.221,0.614,237.732,-72.021,-50.293,52.942,-10.327
-0.382,0.391,0.709,13.855,-50.842,-27.344,37.883,-18.314
-0.479,0.434,0.682,-11.047,-61.035,-19.47,35.079,-22.7
-0.663,0.518,0.445,-7.629,-51.208,-4.944,20.004,-34.785
-0.656,0.542,0.482,19.958,-3.052,-2.502,30.652,-36.121
-0.708,0.385,0.506,20.447,2.441,2.319,29.824,-41.539
-0.693,0.085,0.596,-78.979,39.307,-1.343,24.29,-46.938
-0.503,0.597,0.446,176.819,23.193,3.601,26.234,-44.656
-0.501,0.394,0.559,-0.244,33.936,16.907,24.567,-43.165
-0.447,0.667,0.573,-9.827,47.607,4.456,29.721,-37.572
-0.341,1.183,0.393,-50.232,53.467,4.395,46.838,-27.398
-0.217,0.324,0.669,64.087,62.317,43.884,43.978,-24.038
-0.133,1,0.483,-97.839,78.43,-12.695,52.857,-16.612
-0.13,0.936,0.384,20.935,85.815,-5.737,58.668,-11.758
0.086,0.874,0.388,-18.677,105.347,4.272,57.939,-6.12
0.317,0.884,0.354,-25.391,83.313,3.601,66.394,1.995
0.37,1.064,0.288,-9.583,48.889,-14.832,67.543,9.1
0.296,1.058,0.255,9.827,8.179,6.042,66.7,14.656
0.269,0.952,0.284,29.297,11.047,-1.16,66.506,16.859
0.311,0.922,0.288,17.334,24.78,-5.737,67.302,16.71
0.314,0.837,0.374,-2.136,6.165,0.793,65.843,16.745
0.311,0.842,0.259,56.763,-6.47,9.277,64.378,17.801
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.308,0.817,0.303,23.682,-1.404,2.686,62.102,19.492
0.363,0.976,0.358,-30.09,2.686,-9.949,62.262,19.368
0.27,0.806,0.267,-35.828,-9.216,13.672,63.019,18.846
0.269,0.931,0.234,1.77,-13,11.902,64.56,18.049
0.262,1.261,0.218,-33.508,-9.46,16.113,68.232,15.794
0.324,0.879,0.518,135.864,-47.18,15.991,66.664,15.461
0.139,1.245,0.357,-179.321,-64.88,1.648,68.987,12.421
0.083,1.242,0.525,69.824,-57.617,-5.31,68.655,9.364
-0.102,0.586,0.515,152.588,-49.377,-15.442,63.553,5.776
-0.105,0.658,0.703,6.104,-69.458,-33.325,60.627,0.199
-0.223,0.712,0.576,-39.368,-85.999,-18.86,53.757,-5.02
-0.47,0.657,0.443,87.463,-72.205,-4.028,47.312,-14.657
-0.633,0.304,0.652,103.271,-58.838,-9.216,40.08,-23.263
-0.608,0.352,0.515,28.198,-22.766,-11.292,34.761,-32.975
-0.661,0.328,0.611,69.58,-7.324,-1.831,26.786,-40.656
-0.595,0.022,0.493,-42.114,8.85,3.174,16.588,-45.152
-0.631,0.841,0.422,58.777,32.898,-11.597,25.565,-44.292
-0.556,0.488,0.489,-83.679,36.316,4.395,27.926,-42.984
-0.41,1.018,0.422,68.298,50.354,13.062,39.712,-36.249
-0.355,0.723,0.545,14.221,74.341,27.283,48.578,-28.488
-0.134,0.737,0.684,-57.861,100.525,21.24,48.902,-21.705
0.009,0.837,0.574,-51.147,105.103,17.761,54.142,-12.568
0.098,0.832,0.633,-22.217,114.563,35.95,51.767,-5.502
0.271,0.854,0.43,-12.451,87.463,15.686,54.407,3.491
0.319,0.926,0.403,-26.245,63.477,0,57.993,9.87
0.331,0.816,0.345,0.549,13.672,10.254,58.775,14.728
0.245,0.845,0.237,-6.226,-2.38,-16.052,61.952,17.398
0.265,0.908,0.252,18.433,6.409,-5.005,64.119,17.377
0.325,0.928,0.368,0.732,-0.061,-2.563,64.412,17.504
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.29,0.939,0.382,28.259,-4.272,-5.249,65.191,16.391
0.323,0.679,0.49,-87.708,-6.165,2.686,60.967,17.739
0.317,1.068,0.256,38.33,-27.283,20.142,61.613,17.791
0.369,1.383,0.37,51.331,-48.889,7.996,64.015,16.682
0.204,0.995,0.563,10.315,-18.433,-9.949,63.336,15.239
0.225,0.728,0.699,11.719,-56.458,-21.79,62.289,13.682
0.091,1.007,0.72,11.047,-90.82,-16.663,58.555,10.628
0.038,1.065,0.559,59.326,-93.872,-29.541,55.564,6.96
-0.223,0.745,0.666,37.231,-58.716,-48.95,53.236,1.692
-0.301,0.668,0.815,-8.118,-64.941,-40.588,51.33,-5.087
-0.444,0.584,0.717,45.105,-69.336,-17.944,46.468,-12.719
-0.596,0.353,0.599,49.622,-38.574,-7.812,36.254,-23.175
-0.612,0.292,0.577,14.343,-20.081,-5.127,29.609,-30.575
-0.643,0.346,0.565,10.132,1.465,-1.648,25.092,-38.168
-0.611,0.207,0.578,-101.135,33.02,1.099,19.496,-43.318
-0.608,0.386,0.577,78.796,32.41,13.977,20.03,-43.504
-0.4,0.927,0.417,-122.864,43.091,5.127,30.939,-38.558
-0.552,1.025,0.586,-160.767,21.118,29.48,39.732,-33.05
-0.452,0.669,0.493,-8.667,71.106,22.949,46.145,-28.854
-0.197,0.796,0.572,-54.749,103.638,8.789,52.58,-21.837
-0.051,0.94,0.561,-15.869,95.032,9.277,53.477,-17.044
-0.025,0.825,0.475,-6.897,96.558,15.442,55.486,-10.643
0.146,0.883,0.463,-32.41,93.079,8.057,58.939,-1.79
0.255,0.857,0.321,-21.606,72.083,-15.93,62.187,4.721
0.388,0.926,0.353,11.78,36.56,-0.793,62.92,11.242
0.262,1.004,0.306,-13.794,3.906,-3.723,64.043,14.93
0.244,0.617,-0.053,92.346,-22.583,3.967,66.549,18.037
0.255,0.927,0.245,4.639,11.23,-9.277,67.628,17.806
0.314,0.887,0.266,30.701,3.845,1.77,68.991,16.997
0.302,1,0.355,3.723,-3.174,-1.77,68.094,17.553
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.349,0.855,0.37,-4.272,-2.441,-1.465,59.238,20.546
0.384,0.862,0.405,-36.621,-0.061,-4.822,58.14,21.265
0.321,0.831,0.303,-22.095,-29.541,21.729,59.382,20.851
0.21,0.947,0.122,-13.672,-2.441,24.414,63.487,18.883
0.349,1.104,0.543,150.085,-8.911,17.151,63.502,17.578
0.225,0.803,0.568,18.738,-59.631,4.578,62.823,15.463
0.155,0.756,0.442,-82.886,-54.749,5.737,61.994,13.278
0.016,0.6,0.394,81.848,-11.902,-5.005,57.439,11.091
0.054,0.913,0.508,-19.47,-16.479,-18.616,57.423,7.087
0.091,0.683,0.877,22.461,-37.292,-19.165,52.779,4.884
0.046,0.659,0.818,47.913,-44.739,-35.889,47.63,3.058
-0.092,0.09,0.959,79.346,-69.092,-41.992,36.561,1.437
-0.2,0.303,0.872,-4.456,-65.247,-36.804,26.187,-2.257
-0.448,0.363,0.812,19.531,-76.599,-24.719,21.852,-10.505
-0.605,0.321,0.587,3.967,-65.43,-16.113,17.111,-21.549
-0.72,0.363,0.491,2.686,-32.41,-4.944,21.681,-32.7
-0.722,0.381,0.478,21.179,-0.122,-2.502,22.549,-42.068
-0.711,0.244,0.455,-28.503,15.991,-2.197,20.97,-48.992
-0.636,0.59,0.573,134.399,68.787,3.662,24.697,-47.619
-0.577,0.237,0.714,-44.739,45.471,31.25,22.801,-44.919
