aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.08,0.963,0.214,1.465,-0.061,-0.244,76.655,3.336
0.049,0.951,0.221,2.075,0.671,0.427,76.677,3.182
0.03,0.96,0.224,7.08,3.052,-1.709,76.795,2.982
0.078,0.952,0.217,3.052,-0.061,-1.465,76.661,3.46
0.063,0.971,0.22,1.038,-0.122,0,76.677,3.214
0.06,0.957,0.207,2.869,0.427,0.305,76.838,3.381
0.036,0.952,0.218,1.587,-0.244,-0.061,76.867,3.479
0.059,0.962,0.206,2.197,1.404,2.258,77.118,3.194
0.043,0.953,0.211,0.671,0.244,1.831,77.247,2.909
0.065,0.933,0.205,2.625,0.854,0.488,77.187,2.989
0.094,0.99,0.184,4.15,0.977,-1.099,77.552,3.803
0.101,1.023,0.194,2.38,-0.488,-1.099,77.712,4.344
0.048,1.017,0.201,4.15,-0.183,-1.892,78.01,4.355
0.1,0.944,0.206,4.395,0.671,-0.671,77.845,4.846
0.07,0.994,0.212,1.221,-0.427,-0.549,77.62,4.504
0.054,0.965,0.202,0.793,1.099,3.052,77.553,3.9
0.063,0.959,0.203,1.16,0.488,-0.61,77.279,4.167
0.072,0.965,0.202,2.563,0.916,-0.61,77.528,3.733
0.07,0.961,0.199,-0.305,-0.183,1.404,77.599,3.767
0.105,0.98,0.19,1.77,0,0.61,77.561,4.495
0.058,0.96,0.204,-1.892,-0.305,1.587,77.577,4.423
0.054,0.977,0.19,-0.854,-0.244,1.221,77.853,4.157
0.048,0.97,0.182,6.226,1.099,2.075,78.218,3.832
0.029,0.968,0.193,0.366,0.977,0.305,78.457,2.737
0.052,0.968,0.174,0.488,-0.183,0.793,78.913,2.652
0.039,0.966,0.166,1.526,0.366,1.343,79.265,2.446
0.073,0.972,0.156,0.854,0.183,1.221,79.54,2.808
0.041,0.955,0.178,7.874,6.226,1.831,79.667,2.99
0.005,0.969,0.155,-0.549,-0.244,2.136,80.103,2.31
0.026,0.97,0.15,1.282,-0.732,-0.183,80.39,2.115
0.049,0.975,0.131,-4.761,-2.502,0.488,80.817,1.773
0.02,0.974,0.132,1.526,1.038,0.061,81.556,1.465
0.019,0.969,0.123,0.732,0.122,0.427,81.981,1.664
0.035,0.975,0.131,2.808,2.686,0.366,82.219,1.795
0.02,0.987,0.118,-0.732,-0.244,0.793,82.522,1.359
0.034,0.982,0.112,0.366,-0.488,1.77,82.789,1.564
0.02,0.98,0.109,3.723,1.831,-0.793,82.991,1.578
0.015,0.981,0.087,0,0.732,0.488,83.685,1.291
-0.006,0.986,0.088,-0.549,1.587,0.671,84.172,0.917
-0.01,0.996,0.072,-0.122,-0.305,-0.488,84.822,0.283
0.025,0.975,0.065,1.221,0.305,0.854,85.454,0.354
0.029,0.989,0.07,2.075,-0.305,-0.61,85.692,0.557
0.021,0.972,0.102,2.563,0.549,0.427,85.416,0.956
0.007,0.981,0.086,0.488,1.038,1.526,85.15,1.208
0.011,0.984,0.091,4.089,3.113,-0.183,84.83,1.004
0.03,0.977,0.094,2.991,2.93,1.343,84.457,1.023
0.011,0.986,0.089,-0.122,-1.16,1.282,84.679,0.867
0.02,0.985,0.087,10.071,0.732,-2.075,84.634,1.043
0.021,0.977,0.104,-3.54,-4.395,-1.099,84.423,1.18
0.013,0.989,0.093,-1.77,-5.066,0.427,84.513,0.932
