aX,aY,aZ,gX,gY,gZ,Roll,Pitch
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.016,0.969,0.158,7.629,-0.488,1.648,80.618,0.819
0.028,1.005,0.096,-16.907,4.456,-1.831,81.718,1.22
0.023,0.974,0.131,-1.465,-2.563,-0.793,82.272,1.24
0.052,0.941,0.206,-1.831,-19.043,-1.953,81.183,1.742
0.038,0.967,0.146,5.005,-44.495,-5.249,81.273,2.067
0.061,0.935,0.171,22.827,-63.66,-9.644,79.94,2.579
0.011,0.991,0.05,-7.568,-51.697,-7.141,81.165,2.407
0.022,0.992,0.117,-2.502,-36.682,-3.845,82.639,1.939
0,0.986,0.068,-4.395,-22.888,-2.38,83.918,1.379
0.001,1.005,0.089,4.211,0.488,0.549,85.326,0.489
0.016,0.974,0.124,0.977,1.221,0.061,84.234,0.566
0.004,0.992,0.116,9.094,6.104,1.038,84.27,0.315
0.011,0.954,0.124,-2.014,6.042,1.77,83.399,0.466
0,0.981,0.068,-0.244,18.188,3.174,83.662,0.465
0.011,0.988,0.144,13.184,38.391,6.042,83.402,0.387
0.015,0.954,0.192,10.498,33.264,6.104,82.218,0.545
0.016,0.969,0.165,4.333,32.104,6.104,81.659,0.622
0.029,0.96,0.193,4.211,30.64,5.92,79.781,1.037
0.022,0.966,0.227,3.662,28.931,6.348,78.531,1.199
0.028,0.949,0.226,2.808,23.865,5.981,78.016,1.385
0.024,0.959,0.209,-2.075,25.024,5.981,77.339,1.495
0.035,0.943,0.248,2.014,17.578,4.578,76.494,1.581
0.02,0.972,0.23,-1.77,4.944,1.16,76.465,1.539
0.008,0.972,0.197,10.376,-2.991,0.671,76.982,1.242
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.025,0.964,0.171,9.705,-0.854,-0.244,77.535,1.265
0.018,0.963,0.203,-25.452,4.761,-0.183,78.264,1.024
0.024,0.934,0.174,-2.075,-9.155,-2.136,78.951,1.108
0.049,0.957,0.19,-0.671,-27.893,-3.601,78.93,1.726
0.054,0.99,0.152,7.324,-43.396,-5.798,79.197,2.134
0.021,0.97,0.152,3.113,-46.57,-7.141,79.914,2.177
0.015,0.992,0.127,-3.967,-42.908,-5.432,80.738,2.01
0.002,1.013,0.063,2.136,-27.832,-2.686,82.761,1.311
0.001,0.971,0.128,12.146,-13.367,-2.014,83.165,0.556
0.017,0.958,0.146,0.671,-14.587,-2.136,83.243,0.501
0.012,0.981,0.134,-2.563,-12.756,-1.77,83.131,0.462
