aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.267,0.847,0.507,-3.357,1.465,2.319,54.382,16.184
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.258,0.728,0.56,7.446,-0.244,0.977,51.607,16.381
0.246,0.747,0.526,9.338,-3.845,7.141,51.382,15.944
0.245,0.865,0.533,-13.367,-8.545,3.174,53.532,14.864
0.189,0.792,0.52,4.15,-12.024,4.456,53.299,13.902
0.208,0.79,0.491,9.338,7.629,1.831,54.809,13.138
0.173,0.828,0.541,-5.92,-18.494,-7.263,55.644,11.864
0.188,0.857,0.443,-14.282,-15.625,-16.907,56.846,11.202
0.236,0.842,0.542,-10.681,-28.442,-6.714,56.78,11.717
0.167,0.824,0.553,4.333,-42.603,-5.554,56.53,10.969
0.114,0.803,0.583,21.606,-41.992,-11.292,56.089,10.132
0.055,0.811,0.605,29.236,-45.41,-21.484,54.325,8.141
0.046,0.692,0.685,21.606,-39.734,-20.874,51.865,5.5
-0.029,0.675,0.702,25.635,-37.964,-17.273,49.092,2.687
-0.074,0.652,0.732,6.897,-33.447,-16.235,46.082,-0.045
-0.162,0.595,0.679,8.301,-28.87,-19.714,42.955,-3.277
-0.196,0.606,0.761,13.55,-31.006,-10.925,40.966,-6.872
-0.23,0.583,0.769,14.954,-32.043,-9.949,38.941,-9.833
-0.307,0.506,0.734,31.067,-38.269,-7.202,36.676,-13.502
-0.401,0.521,0.751,2.93,-30.518,-12.817,34.529,-16.868
-0.458,0.512,0.693,19.287,-29.785,-7.874,33.061,-21.035
-0.54,0.43,0.655,17.822,-30.029,-6.104,30.77,-26.314
-0.573,0.417,0.684,12.329,-24.536,-13.367,28.862,-30.419
-0.622,0.472,0.627,5.859,-24.109,-6.531,27.982,-34.192
-0.687,0.444,0.546,5.432,-25.208,-0.793,26.813,-38.278
-0.696,0.42,0.471,0.916,-14.221,-0.671,26.779,-41.496
-0.772,0.37,0.451,2.502,-1.709,-2.319,26.124,-45.787
-0.778,0.484,0.477,1.038,3.601,1.465,26.022,-48.499
-0.727,0.415,0.408,1.648,17.151,14.648,25.883,-50.249
-0.677,0.402,0.476,-18.25,23.865,11.719,25.737,-50.168
-0.654,0.437,0.527,-25.269,30.457,13.245,27.019,-47.862
-0.58,0.506,0.577,-30.396,33.081,20.752,28.037,-44.819
-0.54,0.594,0.614,-24.719,42.48,14.587,30.517,-39.929
-0.485,0.616,0.575,-34.79,45.837,5.676,33.779,-35.671
-0.395,0.67,0.661,-30.64,46.875,4.15,37.188,-30.423
-0.318,0.706,0.638,-29.846,42.908,8.423,40.437,-25.817
-0.245,0.73,0.586,-21.667,52.734,11.414,43.675,-21.443
-0.145,0.764,0.658,-15.869,58.716,8.24,46.009,-16.026
-0.037,0.773,0.608,-4.15,43.579,10.193,48.851,-10.867
-0.008,0.817,0.606,-4.15,43.274,4.639,51.024,-6.294
0.084,0.793,0.569,4.578,47.119,7.08,52.176,-1.526
0.158,0.809,0.642,-5.005,34.973,1.404,52.681,2.816
0.174,0.769,0.579,5.066,16.479,-1.282,52.675,5.848
0.186,0.692,0.536,-2.319,3.296,-1.892,51.887,8.897
0.207,0.833,0.552,1.953,21.606,-8.118,52.042,10.615
0.308,0.747,0.56,8.423,7.69,2.625,51.8,13.066
0.24,0.769,0.535,-7.019,0.122,-2.625,51.978,14.116
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.282,0.76,0.555,12.695,4.028,0.916,51.924,15.242
0.322,0.854,0.561,-9.827,-6.714,0.183,51.445,16.739
0.204,0.852,0.457,-14.343,-9.277,12.207,53.934,15.187
0.195,0.838,0.431,34.973,27.527,31.433,55.836,14.548
0.466,0.305,1.037,50.293,24.292,1.892,45.961,17.417
0.265,0.818,0.632,-24.841,-19.47,-7.446,45.174,16.552
0.217,0.835,0.595,-10.864,-53.711,-3.662,43.687,16.4
0.126,0.818,0.523,23.254,-64.758,-6.042,42.903,15.276
0.006,0.746,0.531,14.343,-59.387,-6.775,53.704,8.853
-0.1,0.743,0.677,24.292,-48.096,-15.442,53.329,3.644
-0.196,0.703,0.671,32.471,-57.678,-24.292,51.337,-2.433
-0.268,0.706,0.67,21.545,-56.946,-24.902,47.998,-8.22
-0.372,0.577,0.609,26.611,-46.265,-20.813,44.374,-13.873
-0.363,0.629,0.622,20.02,-39.429,-18.921,42.652,-18.089
-0.465,0.637,0.614,11.475,-32.898,-10.742,41.192,-22.28
-0.503,0.604,0.608,16.235,-30.09,-6.47,39.323,-26.166
-0.517,0.54,0.484,9.033,-31.677,-12.268,39.035,-28.87
-0.562,0.674,0.459,1.77,-21.057,-14.771,39.494,-32.016
-0.595,0.72,0.438,-2.808,-20.325,2.075,40.722,-34.022
-0.66,0.563,0.332,-0.977,-13.123,1.038,40.784,-37.615
-0.664,0.682,0.418,1.526,-1.465,-3.723,41.548,-38.563
