aX,aY,aZ,gX,gY,gZ,Roll,Pitch
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.029,0.983,0.232,12.573,-2.747,-0.366,76.584,1.317
0.015,0.927,0.291,-13.123,3.906,-0.366,75.275,1.514
-0.02,0.966,0.096,-91.98,-2.991,3.357,77.103,0.775
-0.005,0.929,-0.004,3.174,15.198,3.967,80.813,0.287
-0.017,1.203,-0.091,80.078,-15.869,-7.568,85.832,-0.383
-0.038,0.878,0.073,72.51,28.87,-5.493,88.431,-1.147
-0.017,1.138,0.108,-16.357,2.075,-4.15,88.406,-1.057
0.136,0.925,0.05,-19.287,9.521,-2.319,87.863,0.892
0.154,1.037,0.101,-19.592,0,-2.441,84.147,3.383
0.143,0.973,0.109,-8.484,-4.578,-2.625,82.224,5.821
0.165,0.956,0.135,19.104,1.831,-5.615,79.565,8.696
0.211,0.947,0.134,-2.869,-0.305,-2.258,78.084,9.688
0.148,0.96,0.15,8.423,2.747,1.343,77.506,9.768
0.203,0.909,0.127,-70.618,2.563,10.193,76.457,10.789
0.141,0.848,0.052,92.834,14.709,8.301,77.07,10.768
0.099,1.029,0.006,86.609,7.019,0.305,79.717,8.929
0.121,0.957,0.077,-43.945,3.418,10.864,80.568,8.543
0.031,0.942,0.129,144.836,-5.127,-2.136,82.867,5.907
-0.011,0.99,0.175,54.016,-17.273,2.808,83.361,3.49
-0.045,0.915,0.251,0.854,-9.216,-2.38,80.462,1.429
-0.01,0.964,0.224,-5.615,-9.033,-2.319,78.439,-0.505
-0.001,0.964,0.224,2.686,0.061,-2.38,77.134,-0.962
-0.003,0.966,0.259,12.329,1.404,-2.197,75.876,-0.846
0.012,0.937,0.276,9.949,-0.916,1.526,75.629,-0.023
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.02,0.939,0.266,11.047,0.977,-0.366,74.944,0.406
0.015,1.018,0.251,-20.02,5.371,-3.235,74.758,0.619
-0.01,0.965,0.161,-29.663,1.16,3.967,76.113,0.517
-0.052,0.914,-0.015,-17.09,13.123,5.31,80.194,-0.415
-0.003,1.322,-0.01,69.641,2.93,-8.972,84.724,-0.693
0.017,0.907,0.236,-23.315,5.31,-0.61,84.789,-0.678
-0.039,0.985,0.003,-5.432,-1.77,-6.409,86.843,-1.081
0.139,1.012,0.152,-44.373,12.695,-11.902,84.624,1.527
0.123,0.887,0.206,-19.775,4.7,-1.892,80.359,3.572
0.164,0.927,0.228,-16.235,1.77,-2.258,79.526,5.72
0.148,0.989,0.168,-1.099,-4.883,-3.235,76.051,8.391
0.164,0.947,0.152,-2.014,-2.014,-1.831,75.6,8.897
0.123,0.965,0.158,0.305,-0.305,0.977,76.411,8.744
0.182,0.931,0.097,-62.622,2.319,7.69,77.586,9.044
0.157,0.873,0.152,60.791,21.851,12.146,77.278,9.448
0.127,1.07,0.225,-7.385,9.766,11.23,77.315,8.599
0.122,1.012,0.441,-34.546,11.536,13.855,74.352,8.371
0.042,0.937,0.302,11.353,-6.165,-0.244,72.779,6.3
0.001,0.946,0.213,-7.935,-12.695,-1.831,72.939,4.031
-0.042,0.965,0.219,-15.991,-12.085,-2.258,72.987,1.745
0.002,0.96,0.195,-3.845,-5.066,-2.502,76.304,0.036
0.008,0.966,0.2,5.432,-2.075,-4.089,77.833,-0.456
0.014,1,0.211,7.08,0.427,1.221,78.035,-0.262
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.034,0.975,0.127,13.428,-4.944,-0.488,79.332,0.824
0.004,0.962,0.17,-24.109,12.085,-3.235,79.683,0.858
-0.014,0.942,0.092,-5.493,1.099,2.38,81.195,0.543
-0.016,0.909,0.056,84.473,19.592,3.845,83.304,0.105
-0.003,0.874,0.091,-204.712,4.639,9.827,83.663,-0.466
0.015,1.349,0.054,189.331,6.653,-8.118,85.888,-0.264
0.028,1.104,0.26,-80.444,-6.592,-2.014,83.791,0.322
