aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.086,0.156,0.938,6.775,-2.991,-1.77,10.619,5.303
0.028,0.162,0.969,0.427,-7.507,-3.479,10.145,4.131
-0.053,0.134,1.057,1.892,-8.789,-2.136,9.426,1.555
-0.001,0.143,0.965,-1.404,1.099,4.578,8.617,0.866
-0.019,0.213,0.984,-0.61,-2.258,-6.775,9.31,-0.637
-0.024,0.149,0.961,-1.404,-0.916,-5.127,9.133,-1.383
0.025,0.189,0.954,6.042,0.244,-2.197,10.172,-0.273
0.023,0.162,0.966,9.583,-0.244,-0.671,10.44,0.082
0.009,0.158,0.959,21.362,-2.502,4.639,9.711,0.488
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.043,0.138,0.987,25.94,-6.47,-7.385,9.495,0.205
-0.034,0.076,0.982,-11.23,4.517,-3.235,7.793,-0.655
-0.03,0.208,0.976,-4.944,2.319,2.625,8.444,-1.432
-0.097,0.139,0.985,3.479,4.822,6.531,8.117,-2.943
-0.129,0.134,0.995,6.042,12.451,10.681,8.03,-4.17
0.255,0.173,0.859,-0.122,10.62,12.573,9.735,-0.013
0.377,0.11,0.884,14.038,5.615,4.822,8.441,6.166
0.093,0.07,0.944,19.836,8.24,6.042,7.437,9.121
0.099,0.099,0.982,2.747,0.732,0,6.856,12.564
0.118,0.107,0.98,-1.465,-0.366,-0.977,5.716,10.218
0.122,0.097,0.994,1.953,-2.441,1.709,5.434,6.279
0.105,0.097,0.966,0.305,-3.723,7.812,5.788,6.421
0.06,0.096,0.975,5.798,2.075,3.662,5.759,5.881
0.058,0.135,0.978,1.526,3.479,-2.441,6.176,5.011
0.137,0.12,0.961,-0.366,0.244,-2.93,6.554,5.272
0.129,0.103,0.977,3.479,-0.305,3.113,6.622,5.601
0.07,0.139,0.977,-0.916,0.61,0.183,7.243,5.734
0.133,0.141,0.978,-0.549,3.357,-1.221,7.315,6.807
0.178,0.198,1,-27.588,-3.174,6.042,8.333,7.299
0.087,0.24,0.943,-10.925,-3.784,0.305,10.364,6.716
0.031,0.299,0.993,-5.066,-1.465,1.404,12.572,6.087
0.132,0.18,0.936,-1.587,-0.549,-2.625,13.246,6.135
0.067,0.261,0.965,10.315,-0.366,3.357,14.289,4.583
0.009,0.166,0.963,4.517,-2.38,0.488,13.197,3.47
0.06,0.192,0.929,-0.793,-7.141,-3.967,11.866,3.976
-0.132,0.217,1.042,2.625,-9.766,-13.062,12.105,0.077
-0.084,0.232,0.976,6.897,0.366,-3.54,11.651,-2.098
-0.084,0.195,0.953,6.287,-0.916,-2.441,12.071,-3.444
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.118,0.467,0.845,13.611,-1.282,1.77,16.137,-6.013
-0.198,0.344,0.845,-19.836,9.155,-1.465,18.719,-7.229
-0.223,0.542,0.843,-20.386,10.498,2.258,23.606,-9.294
0.101,0.536,0.772,-23.682,20.203,-3.052,29.525,-6.579
-0.138,0.707,0.86,-9.155,8.301,-5.432,32.417,-6.637
0.009,0.571,0.756,11.292,2.136,3.967,36.014,-3.601
0.023,0.569,0.813,-3.479,-0.183,0.854,36.661,-0.081
0.03,0.574,0.795,1.221,2.075,2.258,36.904,-1.084
0.019,0.574,0.802,2.197,-0.366,4.761,35.847,1.191
0.015,0.548,0.812,1.282,4.15,4.028,35.105,1.271
0.015,0.552,0.797,-2.38,-1.343,-0.305,35.032,1.17
0.031,0.562,0.805,-1.16,-2.625,-2.686,34.797,1.18
0.012,0.569,0.799,2.686,0.671,1.648,34.77,1.078
0.058,0.581,0.788,4.639,-0.977,-2.258,35.351,1.701
0.039,0.55,0.796,-4.456,-2.136,4.272,35.333,2.046
0.105,0.63,0.737,-8.728,-0.977,-2.441,36.69,3.147
0.064,0.651,0.739,-10.315,1.953,-0.488,38.134,3.904
0.032,0.625,0.683,1.892,-5.554,-2.014,39.631,3.567
-0.002,0.71,0.714,1.099,-1.953,-2.625,42.25,2.922
-0.021,0.656,0.732,11.414,6.897,6.958,42.634,1.054
-0.09,0.676,0.758,1.587,0.061,-9.033,42.716,-1.196
0.042,0.669,0.748,12.207,-3.418,-2.502,42.558,-1.024
-0.074,0.573,0.72,1.038,-5.737,0.549,40.985,-2.097
-0.092,0.543,0.764,28.625,-2.136,-1.831,39.382,-3.163
-0.109,0.523,0.817,5.066,-1.709,-0.854,37.049,-3.487
-0.068,0.547,0.801,-18.372,-5.371,-2.38,35.01,-5.17
-0.098,0.578,0.788,-5.859,-2.197,-2.319,34.482,-5.446
-0.161,0.625,0.754,7.935,-3.235,3.845,35.477,-6.401
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.052,0.534,0.786,11.536,3.235,4.272,35.926,-5.602
-0.149,0.484,0.778,-8.118,5.798,2.136,35.267,-6.88
-0.13,0.663,0.754,0.854,11.536,0.61,36.546,-7.308
-0.08,0.581,0.809,0.549,13.245,-1.343,35.648,-6.082
-0.036,0.648,0.822,1.648,12.634,-0.916,36.707,-5.699
-0.177,0.605,0.86,18.25,7.263,0.61,37.356,-5.887
0.042,0.559,0.811,12.573,2.747,-2.38,35.864,-3.506
0.058,0.505,0.824,3.113,0.732,5.554,34.934,-1.587
0.049,0.511,0.824,3.418,-0.854,1.709,33.307,-0.391
-0.008,0.559,0.818,-15.015,-1.343,1.831,33.057,2.078
0.049,0.56,0.805,2.502,1.77,3.174,33.109,2.176
0.021,0.532,0.816,-7.629,-0.793,1.16,33.518,1.634
0.029,0.578,0.795,1.892,-2.136,-3.174,34.574,1.341
0.033,0.582,0.79,3.052,-0.854,-1.038,35.067,1.934
0.086,0.568,0.796,3.723,0.488,1.831,35.223,2.48
0.021,0.583,0.793,1.16,1.221,0.854,36.019,2.469
0.049,0.58,0.793,0.427,0.916,3.723,36.043,2.753
0.097,0.583,0.765,-4.7,0.122,1.465,36.229,3.707
0.065,0.587,0.783,-1.709,5.92,5.981,36.579,3.403
0.023,0.635,0.751,-7.141,4.028,7.874,37.557,3.429
0.021,0.654,0.755,-2.808,-1.404,-3.357,38.777,3.015
0.015,0.61,0.734,3.052,-2.686,-3.967,39.409,1.824
0.039,0.634,0.751,3.357,0.854,-2.93,40.251,1.438
-0.023,0.631,0.726,-11.658,-12.39,-5.066,40.454,0.764
-0.011,0.59,0.765,3.723,-5.371,-2.38,39.63,0.299
-0.016,0.683,0.757,-6.165,-12.878,0.427,40.24,-0.16
-0.113,0.69,0.721,-18.86,-14.343,1.404,41.094,-2.36
-0.115,0.669,0.707,4.639,0.183,0.488,41.622,-3.673
-0.133,0.71,0.692,6.165,-1.099,-0.549,43.473,-5.397
-0.146,0.687,0.737,6.836,-5.798,-0.916,43.516,-7.27
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
