aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.001,0.944,0.317,-6.592,-0.061,-0.305,68.277,0.642
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.019,0.912,0.359,6.897,0,0.183,68.306,0.788
0.029,0.924,0.323,-33.386,5.615,-1.343,68.522,1.089
0.021,0.903,0.35,-19.043,-8.667,-2.502,69.863,1.016
0.037,0.932,0.316,-1.526,-37.842,-9.827,69.778,1.541
0.025,0.964,0.229,14.771,-44.861,-10.803,71.81,1.628
0.02,0.965,0.223,-5.615,-41.382,-9.583,73.395,1.493
0,0.958,0.2,-2.38,-29.358,-5.493,75.742,1.179
0.003,0.963,0.217,-2.625,-27.283,-4.822,77.27,0.695
-0.009,0.967,0.179,-5.066,-23.01,-3.113,78,0.206
-0.01,0.967,0.156,-2.747,-23.499,-3.235,78.958,-0.223
-0.019,0.974,0.121,0.671,-12.634,-2.197,80.123,-0.497
-0.01,0.968,0.18,16.418,4.089,1.221,80.661,-0.685
-0.01,0.98,0.16,3.601,5.493,1.587,80.971,-0.702
-0.013,0.991,0.167,5.005,20.203,4.089,80.866,-0.741
-0.003,0.96,0.235,12.512,27.771,6.531,79.217,-0.511
-0.005,0.949,0.24,7.69,27.283,7.263,78.318,-0.447
-0.043,0.959,0.188,10.498,42.542,9.644,77.829,-0.927
0.044,0.92,0.313,7.812,46.936,13.855,75.556,-0.097
0.035,0.929,0.321,2.319,33.325,11.353,74.226,0.462
0.02,0.931,0.307,1.526,28.992,9.766,73.194,0.834
0.017,0.929,0.333,1.526,22.827,7.69,70.974,1.704
0.021,0.931,0.348,4.639,5.249,2.93,70.566,1.362
0.009,0.928,0.301,3.479,2.075,-0.244,70.852,0.99
0.01,0.944,0.288,-0.549,0.488,0.122,71.174,0.844
-0.001,0.956,0.29,12.939,-0.916,0.854,71.902,0.582
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.008,0.928,0.318,17.944,-2.136,1.099,72.307,0.394
0.01,0.912,0.326,-14.709,2.747,-0.671,71.884,0.402
0.028,0.907,0.322,2.075,-1.953,-0.61,71.236,0.665
0.045,0.905,0.318,-0.427,-26.123,-5.676,70.566,1.347
0.019,0.95,0.27,5.554,-42.908,-10.62,71.341,1.508
0.036,0.958,0.246,-1.038,-49.316,-12.085,72.635,1.883
0.014,0.963,0.211,2.075,-46.204,-10.498,74.447,1.664
-0.005,0.953,0.219,1.587,-34.851,-7.935,76.09,0.939
-0.01,0.965,0.212,-2.991,-24.78,-5.188,76.975,0.511
-0.014,0.958,0.214,8.118,-14.404,-3.174,77.434,-0.213
-0.017,0.989,0.214,10.803,2.197,0.916,77.447,-0.655
-0.011,0.962,0.225,4.15,2.136,0.61,77.38,-0.744
-0.018,0.972,0.214,1.587,15.076,3.784,77.369,-0.864
-0.01,0.964,0.25,10.071,34.546,10.193,76.888,-0.803
0.01,0.925,0.325,7.141,37.659,12.329,75.132,-0.421
0.021,0.928,0.303,5.188,41.87,14.465,73.916,0.034
0.022,0.907,0.375,8.606,42.053,15.198,71.386,0.618
0.016,0.922,0.361,2.686,35.217,13.245,69.643,0.999
0.034,0.91,0.372,5.737,36.072,14.221,68.91,1.345
0.032,0.885,0.411,0.977,18.982,7.202,67.203,1.519
0.003,0.93,0.373,2.319,2.808,0.793,67.375,1.237
