aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.911,0.192,-0.351,2.014,5.31,0.916,10.506,62.542
0.905,0.359,-0.435,-7.69,22.583,3.601,12.603,62.815
0.831,0.349,-0.598,-0.122,59.631,30.396,14.982,59.59
0.751,0.352,-0.768,11.475,91.431,33.875,17.297,53.77
0.554,0.437,-0.928,5.554,106.018,43.701,20.122,44.337
0.183,0.382,-0.935,-4.15,108.826,47.302,20.912,33.03
-0.091,0.301,-0.767,3.906,89.844,28.503,21.819,20.689
-0.304,0.413,-0.796,-0.244,60.12,18.127,23.996,5.221
-0.466,0.288,-0.608,10.742,28.015,13.123,23.519,-11.254
-0.455,0.336,-0.731,-5.615,-32.471,-8.24,22.784,-22.374
-0.251,0.406,-0.76,18.738,-71.716,-37.598,23.951,-24.52
-0.062,0.375,-0.771,21.79,-88.44,-38.696,24.208,-21.12
0.272,0.414,-0.855,-31.86,-119.141,-43.457,25.869,-8.138
0.552,0.418,-0.88,14.893,-87.708,-57.739,25.992,7.985
0.721,0.388,-0.644,7.08,-40.71,-22.583,24.596,22.78
0.824,0.362,-0.529,-15.808,-35.645,-18.799,22.864,35.591
0.846,0.275,-0.497,-16.663,-20.02,-13.062,20.334,45.122
0.906,0.238,-0.39,-1.343,-32.776,-4.761,17.999,53.768
0.915,0.202,-0.396,13.062,-6.531,2.075,15.316,58.883
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.925,0.276,-0.267,21.423,0.183,2.563,14.206,62.89
0.9,0.233,-0.351,-28.748,19.958,-0.854,13.639,65.085
0.882,0.221,-0.486,-8.85,33.142,17.517,13.36,64.018
0.842,0.445,-0.629,9.155,71.594,29.968,16.559,59.464
0.672,0.277,-0.884,10.254,107.422,53.345,16.192,51.438
0.436,0.462,-0.893,-15.991,113.708,48.096,19.131,41.382
0.065,0.407,-0.821,1.77,107.117,41.016,22.686,29.26
-0.131,0.309,-0.782,-9.949,65.125,16.357,22.35,15.812
-0.387,0.465,-0.799,4.883,43.03,9.888,26.505,-0.272
-0.474,0.294,-0.733,17.517,34.79,12.634,24.288,-14.983
-0.414,0.326,-0.578,0.549,-16.663,-8.789,23.443,-23.663
-0.303,0.337,-0.721,16.479,-72.632,-25.024,23.69,-26.488
-0.036,0.513,-0.897,0.122,-93.506,-36.56,24.829,-20.525
0.305,0.494,-0.956,10.498,-97.046,-56.274,27.675,-7.165
0.661,0.503,-0.857,25.391,-93.506,-61.768,27.89,9.143
0.743,0.425,-0.691,22.278,-65.552,-42.786,27.039,23.152
0.82,0.327,-0.561,-16.907,-42.419,-21.179,23.755,35.625
0.876,0.278,-0.468,-9.705,-24.78,-9.521,20.818,45.956
0.908,0.199,-0.412,-13.977,-3.296,-6.775,17.207,53.68
0.902,0.222,-0.33,-22.949,-5.92,2.014,14.634,59.734
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.912,0.17,-0.345,20.691,-0.244,4.639,12.492,63.671
0.897,0.25,-0.334,-16.113,15.93,-8.24,12.199,65.477
0.858,0.255,-0.583,-7.812,36.072,17.334,12.92,62.881
0.806,0.307,-0.701,0.916,81.726,32.654,13.826,57.691
0.677,0.287,-0.912,18.433,116.333,45.837,14.979,49.557
0.378,0.509,-0.876,3.113,129.456,51.147,18.319,38.981
0.032,0.34,-0.902,-2.502,99.06,33.875,20.391,27.191
-0.263,0.328,-0.8,-0.549,73.914,23.01,22.217,12.295
-0.456,0.253,-0.695,10.986,50.598,6.775,23.516,-4.926
-0.473,0.311,-0.562,4.7,1.648,0.244,21.196,-19.874
-0.428,0.287,-0.615,8.301,-43.091,-12.085,20.675,-29.002
-0.184,0.555,-0.742,-28.442,-97.9,-30.518,24.859,-27.427
0.104,0.445,-0.952,47.424,-100.952,-36.438,27.766,-16.631
0.51,0.499,-0.919,23.743,-96.863,-37.109,28.955,0.021
0.68,0.339,-0.904,49.683,-84.106,-53.406,26.489,15.612
0.733,0.395,-0.607,-0.61,-33.752,-24.17,23.058,28.226
0.843,0.252,-0.533,-10.132,-38.025,-22.705,20.122,39.848
0.933,0.216,-0.502,-11.78,-53.284,-29.175,16.404,48.562
0.915,0.135,-0.397,18.433,-28.931,2.014,14.053,56.458
0.935,0.165,-0.252,16.785,-7.446,3.967,10.868,62.953
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.955,0.193,-0.299,17.212,1.77,2.93,10.032,66.643
0.937,0.305,-0.256,-17.334,7.935,-2.258,11.489,68.882
0.906,0.182,-0.423,8.362,23.01,7.568,12.151,68.207
0.884,0.217,-0.609,1.892,80.994,46.936,12.618,63.663
0.749,0.389,-0.797,-4.211,116.455,43.945,15.097,55.887
0.541,0.483,-0.867,-2.075,121.399,59.143,17.246,45.947
0.113,0.262,-0.967,1.709,109.009,40.894,18.8,33.097
-0.168,0.367,-0.778,-0.549,80.444,13.855,22.483,18.361
-0.413,0.329,-0.823,15.625,56.213,7.446,22.745,1.14
-0.497,0.428,-0.587,4.517,43.213,6.042,22.782,-15.637
-0.506,0.356,-0.567,7.568,-11.597,-0.183,24.964,-26.865
-0.467,0.349,-0.592,27.588,-55.603,-11.963,24.652,-32.508
-0.088,0.52,-0.718,9.155,-96.008,-53.284,29.548,-27.715
0.237,0.6,-0.917,6.897,-103.577,-49.561,32.053,-13.883
0.419,0.529,-0.912,-3.662,-82.397,-44.312,32.451,1.551
0.591,0.489,-0.796,4.456,-58.411,-43.213,31.124,16.28
0.735,0.363,-0.653,1.831,-51.392,-29.968,27.331,27.355
0.797,0.362,-0.537,-40.833,-35.828,-11.292,24.327,36.932
0.866,0.241,-0.45,-11.23,-32.715,-10.986,20.677,46.489
0.894,0.25,-0.387,11.23,-31.799,-12.695,17.468,54.32
0.937,0.211,-0.317,9.216,-22.278,-2.197,15.331,60.25
0.943,0.146,-0.276,18.921,-10.498,0.549,12.232,65.461
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
