aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.065,0.962,0.204,-3.052,-21.79,-3.784,76.24,-3.694
-0.07,0.946,0.178,4.578,-20.142,-3.784,77.237,-3.75
-0.071,0.966,0.188,-2.991,-18.372,-3.235,77.827,-3.981
-0.068,0.977,0.167,-9.094,-14.648,-2.197,78.46,-4.001
-0.078,0.961,0.131,-1.709,-16.052,-2.258,79.364,-4.197
-0.07,0.975,0.121,-2.075,-18.677,-2.319,80.178,-4.175
-0.067,0.966,0.07,-5.737,-17.029,-2.136,81.711,-4.142
-0.075,0.984,0.07,-4.272,-11.475,-0.977,82.846,-4.247
-0.069,0.975,0.073,3.54,-11.23,-0.61,83.61,-4.105
-0.067,0.992,0.027,-2.319,-12.512,-1.038,84.641,-4.052
-0.071,0.984,0.052,2.991,-12.085,-0.549,84.784,-4.092
-0.067,0.983,0.034,-0.305,-15.442,-0.732,85.18,-3.983
-0.074,0.979,0.024,-0.732,-18.616,0.061,85.473,-4.064
-0.077,0.992,-0.005,-2.563,-10.742,-0.244,85.527,-4.206
-0.077,0.984,-0.022,1.648,-1.526,0,85.682,-4.295
-0.068,0.979,0.022,2.197,0.305,-0.671,85.673,-4.318
-0.071,0.983,0.01,3.479,1.587,-0.305,85.738,-4.262
-0.074,0.982,0.009,6.897,5.981,-0.732,85.758,-4.234
-0.076,0.982,0.009,8.362,10.742,0.122,85.727,-4.212
-0.083,0.978,0.057,10.193,13.733,1.648,85.41,-4.423
-0.072,0.98,0.086,6.409,13.428,0.854,84.979,-4.441
-0.064,0.981,0.098,9.827,16.479,2.197,84.379,-4.286
-0.06,0.974,0.128,10.071,20.752,2.93,83.263,-4.051
-0.062,0.964,0.153,8.545,20.569,3.235,82.245,-3.746
-0.064,0.963,0.184,8.545,20.264,3.784,80.992,-3.628
-0.056,0.958,0.189,5.127,17.517,3.662,79.754,-3.524
-0.058,0.964,0.198,8.057,19.165,4.333,78.779,-3.502
-0.058,0.961,0.221,7.019,18.738,4.639,77.85,-3.446
-0.054,0.961,0.244,7.629,19.958,5.127,77.06,-3.296
-0.055,0.947,0.253,6.897,17.761,5.005,76.16,-3.285
-0.06,0.946,0.25,5.127,20.447,6.287,75.381,-3.309
-0.061,0.953,0.274,4.761,25.635,7.69,74.622,-3.334
-0.054,0.938,0.317,10.803,24.597,7.568,73.543,-3.331
-0.055,0.929,0.318,0.183,20.325,6.531,72.583,-3.322
-0.047,0.94,0.321,4.822,15.442,4.822,71.628,-3.133
-0.054,0.926,0.308,2.869,13.062,4.211,71.065,-3.056
-0.056,0.931,0.313,0.366,11.475,4.028,71.069,-3.093
-0.057,0.937,0.319,1.221,13,4.517,71.086,-3.121
-0.05,0.92,0.325,-0.305,11.169,3.723,70.928,-3.17
-0.064,0.934,0.288,0.305,14.343,4.944,71.211,-3.31
-0.059,0.93,0.288,2.075,18.127,6.042,71.554,-3.363
-0.047,0.937,0.316,-0.427,19.287,5.981,71.622,-3.219
-0.05,0.926,0.304,2.991,15.198,5.31,71.945,-3.225
-0.058,0.928,0.309,-3.113,16.846,5.371,71.65,-3.131
-0.036,0.932,0.344,2.563,8.423,2.197,70.94,-2.785
-0.05,0.934,0.286,1.099,8.484,2.625,71.324,-2.832
-0.043,0.938,0.333,1.648,3.723,1.038,71.004,-2.715
-0.06,0.937,0.294,0.305,6.104,2.625,71.231,-2.739
-0.047,0.892,0.339,22.461,-1.465,-2.136,71.092,-2.926
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.038,1.004,0.307,10.559,1.038,0.916,71.164,-2.699
-0.063,0.975,0.208,-29.541,3.174,-0.549,72.967,-2.987
-0.036,0.953,0.237,2.258,-0.244,-0.305,73.868,-2.647
-0.021,0.959,0.289,3.906,0,-0.916,74.856,-2.242
-0.026,0.927,0.26,7.446,-8.362,-1.709,75.241,-2.112
-0.023,0.949,0.247,7.08,-17.334,-3.174,74.663,-1.533
-0.02,0.948,0.257,6.226,-19.958,-3.052,74.387,-1.305
-0.036,0.941,0.285,9.399,-24.597,-4.578,74.362,-1.528
-0.051,0.94,0.261,4.028,-24.353,-5.188,74.357,-1.89
-0.038,0.946,0.259,3.967,-22.583,-5.432,74.152,-2.114
-0.052,0.944,0.282,1.038,-22.217,-4.639,73.718,-2.574
-0.042,0.952,0.234,-1.831,-20.935,-4.639,74.451,-2.677
-0.053,0.96,0.229,-5.676,-17.761,-3.906,74.971,-2.696
-0.05,0.949,0.233,-2.075,-20.996,-3.296,75.306,-2.869
-0.055,0.973,0.185,-1.709,-21.057,-3.418,76.744,-2.912
-0.058,0.97,0.171,-3.845,-17.944,-3.052,77.612,-3.134
-0.056,0.977,0.158,-1.526,-9.888,-1.648,78.614,-3.179
-0.053,0.968,0.188,2.319,-11.475,-2.075,79.267,-3.212
-0.052,0.974,0.137,-0.854,-14.343,-2.258,79.93,-3.17
-0.062,0.978,0.14,0.366,-8.972,-1.526,80.35,-3.233
-0.049,0.974,0.152,-1.709,-13.062,-2.075,80.465,-3.143
-0.062,0.973,0.113,-0.366,-13.062,-1.892,81.434,-3.286
-0.062,0.988,0.081,-4.456,-7.874,-1.038,82.142,-3.427
-0.051,0.973,0.132,3.723,-9.155,-1.648,82.299,-3.27
-0.041,0.971,0.097,-3.601,-16.663,-2.136,83.049,-3.156
-0.048,0.985,0.055,-2.869,-10.986,-1.221,83.916,-2.943
-0.044,0.988,0.068,-0.061,-8.24,-0.732,84.209,-2.687
-0.051,0.976,0.011,-3.296,-5.493,-1.282,85.696,-2.686
-0.044,0.98,0.066,1.465,-1.953,-0.366,86.029,-2.718
