aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.573,0,-0.834,-0.549,-1.038,0.854,0.198,34.449
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.562,0.039,-0.824,-0.549,-3.784,2.014,0.632,34.453
0.587,0.103,-0.856,40.161,18.25,-10.803,1.972,34.43
0.549,0.032,-0.826,7.141,-0.854,-2.502,2.456,34.171
0.549,0.028,-0.887,6.714,2.991,-3.052,2.84,33.464
0.634,0.365,-0.814,12.146,-1.648,39.856,7.344,34.107
0.582,0.461,-0.851,-25.574,16.541,83.923,12.222,33.534
0.59,0.513,-1.203,27.71,57.251,109.192,17.151,30.509
0.354,0.57,-1.121,61.768,83.618,124.939,22.831,26.028
-0.014,0.481,-0.961,69.58,83.618,127.869,24.697,18.176
-0.316,0.457,-0.526,74.707,73.975,108.398,27.638,8.096
-0.619,0.17,-0.365,43.64,60.059,88.928,28.968,-9.895
-0.856,0.157,-0.117,42.358,61.035,68.909,25.354,-37.629
-0.824,-0.076,0.151,42.908,65.857,55.542,14.452,-66.945
-0.866,-0.299,0.35,11.963,36.865,18.799,-0.846,-89.092
-0.943,-0.077,0.303,-3.662,-6.042,-4.639,-4.726,-77.908
-0.953,-0.018,0.278,-7.202,-2.197,-1.953,-7.148,-71.788
-0.968,-0.111,0.256,4.578,3.54,4.333,-7.348,-70.927
-0.984,0.003,0.325,7.019,1.709,-2.014,-2.899,-72.963
-0.961,0.096,0.277,-1.831,-1.77,-2.197,-0.444,-73.633
-0.966,-0.058,0.269,-1.709,-0.061,-1.343,-1.011,-73.776
-0.956,-0.028,0.278,3.54,0.305,2.747,0.16,-73.452
-1,-0.039,0.271,1.953,-2.38,-2.197,-0.433,-74.246
-0.968,0.004,0.239,7.69,-0.732,-3.113,-1.74,-74.698
-0.865,-0.202,0.272,-19.226,-9.155,-21.118,-3.865,-73.911
-0.752,-0.184,0.079,-42.419,-43.884,-45.166,-6.516,-75.026
-0.758,0.339,-0.134,-97.9,-59.265,-62.195,-0.719,-82.193
-0.612,0.149,-0.481,-80.627,-70.129,-82.458,1.966,-84.573
-0.404,0.385,-0.667,-60.974,-70.923,-82.886,13.839,-61.236
-0.111,0.687,-0.992,-83.923,-71.106,-94.971,27.829,-34.363
0.064,0.525,-1.033,-55.664,-69.885,-95.276,27.531,-16.376
0.297,0.545,-0.915,-26.245,-51.025,-83.862,30.662,-2.112
0.467,0.399,-0.974,-7.996,-36.255,-64.026,28.434,9.111
0.516,0.255,-0.807,34.668,-26.855,-50.781,23.489,18.124
0.535,0.32,-0.982,18.188,1.465,-2.319,20.307,24.535
0.567,0.177,-0.785,-0.977,-2.258,4.7,15.614,29.222
0.502,0.078,-0.808,-14.343,-7.812,3.357,11.741,31.346
0.533,0.188,-0.834,-13.977,-1.343,3.174,10.743,31.462
0.575,0.12,-0.841,1.221,0.366,2.197,8.175,33.283
0.492,0.104,-0.833,-3.54,4.822,5.127,7.123,32.092
0.531,0.118,-0.825,-10.437,0.244,2.93,7.64,32.266
0.559,0.079,-0.828,-2.502,-4.456,-0.854,6.071,32.74
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.552,0.012,-0.854,-0.244,-8.362,2.441,4.526,32.451
