aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.028,0.416,0.908,7.141,3.052,2.869,24.14,0.143
0.029,0.413,0.916,-3.784,-1.16,2.441,24.226,1.193
0.013,0.396,0.916,7.141,3.052,-1.282,24.013,1.11
-0.051,0.377,0.935,1.343,1.221,1.282,23.55,0.272
-0.061,0.384,0.94,-1.404,-4.578,4.761,22.941,-0.987
0.167,0.452,0.911,3.967,0.61,-21.484,23.476,0.976
0.131,0.301,0.9,6.897,1.343,1.099,22.298,2.673
0.04,0.35,0.931,-2.93,-2.197,0.732,21.934,3.988
0.02,0.366,0.939,2.502,0.732,0.793,21.663,5.157
0.03,0.394,0.935,0.916,0.366,0.732,20.825,3.176
0.021,0.383,0.932,-0.122,-0.427,0.427,21.773,1.567
0.031,0.384,0.926,0.366,0.488,1.343,22.252,1.434
0.034,0.349,0.931,-0.61,-0.427,1.343,22.064,1.634
0.024,0.373,0.932,0.549,-0.916,0.732,21.796,1.563
0.049,0.38,0.931,0.061,1.221,1.77,21.754,1.967
0.112,0.386,0.932,-5.432,-0.977,7.751,21.728,3.121
0.05,0.383,0.922,-1.282,-2.258,7.629,22.232,3.352
0.04,0.412,0.95,-1.587,-0.793,5.493,22.636,3.541
0.042,0.322,0.916,9.338,0.732,-4.517,21.961,3.469
-0.055,0.431,0.921,-0.793,-3.418,-6.165,22.646,1.086
-0.037,0.38,0.931,-2.136,-0.488,2.808,22.553,-0.156
-0.009,0.394,0.923,2.319,-0.305,-2.014,22.466,-0.858
-0.004,0.387,0.929,0,0.183,-0.488,23.25,-1.492
0.002,0.382,0.913,1.099,0.305,-1.709,22.664,-0.69
0.007,0.365,0.926,0.488,0.549,0.488,22.503,-0.058
0.019,0.38,0.934,0.244,0.122,-1.831,22.264,0.35
-0.162,0.4,0.926,-0.122,-1.648,-3.357,22.443,-1.924
0.012,0.373,0.919,1.709,-1.404,-0.916,22.288,-1.769
0.004,0.39,0.919,-2.747,-0.244,1.404,22.645,-1.815
-0.002,0.38,0.913,-5.676,-0.854,1.587,22.751,-2.125
0.004,0.395,0.914,-1.831,-2.136,1.221,22.763,0.266
-0.004,0.405,0.897,-9.399,-10.681,0.977,23.319,0.025
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.032,0.497,0.907,-0.916,-6.47,-0.366,24.791,-0.495
-0.036,0.448,0.92,12.146,14.16,1.404,25.628,-0.983
0.005,0.396,0.906,3.723,1.831,0.305,25.696,-0.976
0.001,0.428,0.908,1.587,1.343,1.038,25.916,-0.9
-0.078,0.397,0.89,5.798,0.977,-0.916,24.729,-1.572
-0.126,0.42,0.933,0.427,2.319,4.944,24.263,-2.86
-0.009,0.396,0.927,-2.502,0.61,5.127,24.138,-3.043
0.055,0.401,0.92,-0.244,2.38,2.502,23.739,-2.27
0.05,0.381,0.907,8.423,6.409,5.432,23.45,-0.442
0.047,0.39,0.922,1.953,0.854,1.648,23.097,2.042
0.011,0.384,0.925,-3.54,-1.099,4.456,22.939,2.33
