aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.03,0.979,0.025,4.883,1.221,0,87.873,1.214
0.028,0.981,0.001,6.042,2.319,-0.122,88.073,1.387
0.032,0.982,0.018,0.916,0.977,-0.793,88.206,1.631
0.028,0.988,0.019,0.183,0.977,-1.099,88.033,1.736
0.025,0.995,0.017,-0.671,0.977,-2.38,88.16,1.653
0.003,0.983,0.036,6.958,9.094,-3.601,88.166,1.278
0.014,0.993,0.013,3.723,8.545,-0.793,88.405,1.005
0.033,1.02,0.079,12.756,4.395,-2.136,87.648,1.065
0.019,0.987,0.07,15.076,6.287,-1.343,86.975,0.979
0.06,0.98,0.09,14.465,7.08,-4.761,85.938,1.796
0.08,0.977,0.111,10.498,3.906,-2.197,84.232,2.757
0.116,0.978,0.115,15.076,-6.042,0.977,83.098,3.98
0.128,0.966,0.15,-5.798,-6.165,6.47,81.194,5.58
0.091,0.974,0.133,-6.409,-6.409,3.052,80.424,6.033
0.049,1.002,0.109,-10.132,-5.005,11.169,80.788,5.555
0.051,1.001,0.143,5.493,-3.052,-8.972,81.028,4.596
0.118,0.977,0.108,5.493,-5.249,-7.935,81.64,4.436
0.126,0.969,0.136,-3.296,-1.953,-2.502,81.315,4.945
0.137,0.989,0.105,-1.892,-0.061,0.671,80.556,6.213
0.074,0.987,0.088,-1.099,0.793,0.488,80.865,6.568
0.099,0.966,0.107,-0.183,0.549,0.61,81.041,6.312
0.07,0.981,0.1,3.479,2.136,0.122,81.999,5.494
0.102,0.968,0.112,4.822,2.441,0.061,82.222,5.017
0.129,0.968,0.115,1.831,2.38,0.732,81.374,5.837
0.108,0.981,0.1,-4.089,2.197,2.991,81.388,5.956
0.127,0.987,0.099,6.226,5.92,0.732,80.819,6.766
0.13,0.966,0.142,7.69,14.709,2.563,80.232,7.166
0.097,0.957,0.13,-2.441,13.062,3.662,80.38,6.727
0.127,0.98,0.084,1.343,14.893,7.446,80.348,6.997
0.066,0.987,0.117,2.625,19.653,4.272,80.78,6.112
0.024,0.993,0.14,-3.418,5.676,4.211,81.793,4.539
0.029,0.977,0.082,0.122,-1.709,0.671,82.925,3.536
0.024,0.979,0.063,-4.395,-2.747,0.671,83.82,2.054
-0.024,0.954,0.075,-6.958,-14.893,5.31,84.669,0.755
0.03,0.991,0.004,-6.897,-17.212,3.967,86.598,0.846
-0.014,0.997,0.084,4.883,-10.864,-2.747,86.686,0.223
-0.107,1.099,0.106,-17.7,-1.892,-1.221,85.842,-1.638
0.038,0.963,0.058,6.226,1.526,-0.061,86.353,-0.756
0.029,0.975,0.062,0.061,1.282,0.854,85.538,-0.762
0.019,0.986,0.052,2.136,-0.244,0.916,86.035,-0.297
0.017,0.99,0.045,3.052,0,-0.549,86.493,1.511
0.015,0.974,0.062,3.967,0,0.916,86.57,1.176
0.02,0.982,0.058,5.066,-1.282,0.977,86.676,1.034
0.012,0.978,0.068,11.658,-2.502,4.333,86.479,0.938
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.001,0.982,0.06,7.507,0.366,0.732,86.31,0.701
0.003,0.984,0.061,-12.268,6.714,-2.563,86.376,0.514
0.015,0.961,0.054,7.385,2.808,-0.61,86.42,0.442
0.007,0.976,0.05,-2.441,-0.488,0.854,86.69,0.36
-0.002,0.993,0.022,2.991,3.723,-1.099,87.257,0.318
0.01,0.981,0.029,3.357,4.517,-0.549,87.698,0.431
-0.051,1.02,0.017,2.808,3.967,-1.221,88.233,-0.518
-0.044,0.998,0.06,6.836,1.343,-0.793,87.797,-1.24
-0.009,0.96,0.055,5.554,0.244,-0.61,87.316,-1.343
0.032,1.005,0.075,1.831,3.601,-3.357,86.849,-1.026
0.052,0.975,0.09,9.705,1.099,-4.761,85.896,0.461
0.053,0.961,0.096,7.629,0.916,-3.296,84.982,1.884
0.074,0.982,0.114,0.488,-2.441,-2.258,83.728,3.069
0.08,0.966,0.096,12.146,1.343,-2.075,83.041,3.804
0.058,0.968,0.099,2.808,-1.221,4.456,82.881,3.894
0.099,0.948,0.097,5.615,2.991,7.812,82.465,4.573
0.038,1.003,0.141,5.859,0.488,-2.808,82.475,4.021
0.108,0.958,0.119,8.423,1.404,0,81.964,4.44
0.091,0.973,0.128,-13.794,-9.888,-6.409,81.354,4.909
0.094,0.976,0.105,5.615,-11.475,-8.179,81.351,4.81
0.136,0.972,0.12,7.629,-1.221,-2.441,80.649,6.277
