aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.282,0.799,0.415,65.247,-101.501,-47.852,59.94,17.128
-0.092,0.813,0.43,-6.714,-113.831,-1.648,59.529,13.011
-0.396,0.703,0.38,31.616,-116.15,8.545,62.177,2.726
-0.462,0.637,0.395,39.368,-96.802,-22.156,59.306,-11.219
-0.584,0.611,0.364,24.536,-45.654,-5.005,51.551,-25.763
-0.713,0.539,0.287,20.264,-31.189,4.639,43.937,-36.907
-0.729,0.56,0.324,9.155,-37.537,21.667,39.57,-42.468
-0.87,0.361,0.059,7.812,-20.142,6.775,33.965,-51.356
-0.846,0.475,0.128,1.77,9.46,-10.071,30.719,-56.458
-0.814,0.468,0.157,-0.732,18.188,-3.296,29.266,-58.717
-0.84,0.583,0.046,-9.338,37.292,26.855,29.09,-60.236
-0.669,0.516,0.348,-55.908,59.57,24.048,32.223,-55.816
-0.449,0.371,0.482,-36.011,93.567,28.809,33.239,-51.612
-0.376,0.555,0.588,-55.847,127.869,12.634,36.32,-43.048
-0.05,0.972,0.76,-85.51,134.705,-6.47,42.123,-25.406
0.127,0.863,0.801,-22.583,79.529,-17.151,45.27,-11.096
0.487,1.42,0.52,-69.519,55.725,-4.15,54.922,2.314
0.157,0.732,0.43,-32.593,63.965,-6.226,56.763,8.704
0.411,1.027,0.461,-8.545,44.861,-7.202,58.176,14.389
0.366,0.956,0.418,-20.874,10.01,3.235,60.739,17.452
0.316,0.943,0.225,-6.897,4.944,6.531,61.577,17.501
0.337,0.946,0.237,2.319,7.874,-7.812,63.142,19.242
0.326,0.911,0.266,14.099,3.967,4.761,64.794,18.916
0.368,0.87,0.282,15.137,1.77,-2.319,65.346,19.495
0.24,1.021,0.323,-4.822,1.892,-4.211,65.772,18.021
0.437,0.849,0.258,3.052,2.258,2.38,64.056,19.739
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.348,0.908,0.264,-5.92,4.883,-1.038,63.848,20.04
0.348,0.333,0.226,4.7,-16.724,28.137,60.772,22.639
0.294,0.908,0.177,0.305,-5.554,20.386,60.448,24.441
0.222,0.926,0.252,5.432,3.357,20.569,63.693,20.673
0.144,0.284,0.492,23.132,-18.188,-9.827,58.084,20.415
0.323,0.966,0.171,-21.057,12.329,-27.344,64.534,16.712
0.375,0.948,0.324,-3.601,-7.69,-2.075,62.41,17.555
0.504,1.104,0.554,2.014,-72.266,25.574,58.221,20.268
0.403,1.126,0.444,51.27,-132.446,41.504,62.127,20.017
0.157,0.878,0.37,108.887,-134.155,1.404,61.299,18.125
-0.126,0.583,0.26,67.688,-109.131,-14.221,63.022,13.085
