aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.733,0.521,0.036,-42.908,68.542,110.779,40.479,-49.518
-0.905,0.264,0.226,-53.040,68.176,102.173,33.740,-55.851
-0.891,0.264,0.322,-65.369,64.026,76.782,26.280,-61.822
-0.857,0.160,0.335,-90.576,68.176,55.176,19.024,-65.838
-0.813,0.159,0.370,-83.313,64.514,36.987,12.953,-66.424
-0.819,0.163,0.407,-132.874,58.838,20.203,11.492,-64.446
-0.885,0.395,0.545,-140.381,53.589,-9.216,13.132,-60.948
-0.756,0.646,0.528,-143.738,56.458,-26.733,19.921,-54.940
-0.605,0.861,0.431,-101.624,53.589,-38.940,29.757,-47.453
-0.446,0.923,0.436,-71.960,64.758,-45.349,40.410,-38.154
-0.275,0.935,0.378,-42.114,78.918,-47.119,50.902,-28.699
-0.277,0.803,0.332,-19.836,83.618,-49.744,57.445,-22.566
-0.212,0.789,0.290,-1.953,80.566,-48.157,61.438,-17.946
-0.027,0.851,0.379,6.470,75.256,-40.955,64.799,-12.235
0.135,0.841,0.409,17.883,65.674,-37.292,66.031,-6.083
0.224,0.867,0.430,20.752,55.786,-41.077,65.688,1.872
0.329,0.917,0.412,3.052,39.368,-35.706,63.174,9.764
0.378,0.866,0.397,-3.540,20.508,-18.188,60.662,15.429
0.440,0.811,0.404,0.977,14.709,-9.705,58.282,19.675
0.420,0.792,0.436,19.592,5.859,-3.784,56.113,22.586
0.403,0.949,0.374,16.968,5.371,-7.507,56.069,23.471
0.375,0.800,0.320,8.057,-1.892,-3.174,56.192,23.967
0.356,0.754,0.363,0.122,0.061,3.174,56.803,23.268
0.358,0.852,0.358,-21.973,-0.793,3.845,58.489,22.293
0.433,0.895,0.437,12.024,-0.916,-3.601,57.274,22.832
0.384,0.870,0.366,-0.793,9.521,-1.709,57.352,22.483
0.373,0.816,0.332,-15.015,-1.221,2.197,57.938,22.460
0.372,0.809,0.368,21.790,-0.488,31.555,57.399,22.850
0.289,0.782,0.235,-65.735,-12.085,10.254,59.566,21.915
0.400,0.960,0.409,-40.710,-3.296,0.366,59.718,21.584


0.313,0.857,0.352,3.662,1.038,3.723,60.401,20.518
0.310,0.849,0.324,5.493,2.502,3.479,61.647,19.548
0.361,0.833,0.363,11.963,2.686,3.845,60.221,20.066
0.594,0.983,0.476,1.709,-4.517,25.024,58.168,22.361
0.666,1.009,0.538,18.188,-20.691,66.467,54.994,25.493
0.389,1.066,0.564,26.184,-47.974,70.374,54.317,24.807
0.080,0.955,0.531,21.057,-82.642,49.072,55.796,20.877
-0.172,0.844,0.450,63.171,-109.985,24.536,59.349,12.354
-0.259,0.810,0.407,99.792,-128.723,8.911,62.015,0.523
-0.417,0.688,0.422,136.597,-133.240,1.343,59.182,-11.542
-0.615,0.398,0.387,150.696,-120.422,-2.502,51.014,-24.530
-0.737,0.241,0.410,148.682,-98.694,-16.052,39.421,-37.062
-0.891,0.078,0.484,116.760,-78.003,-29.846,23.986,-50.297
-0.955,0.056,0.429,99.304,-58.472,-41.687,12.041,-59.586
-0.951,0.150,0.443,62.988,-50.293,-46.021,7.567,-62.459
-0.946,0.129,0.313,84.900,-51.025,-50.110,5.746,-65.328
-0.921,0.268,0.303,39.124,-46.265,-50.049,8.439,-66.954
-0.930,0.267,0.217,21.667,-38.818,-55.298,11.608,-68.011
-0.848,0.235,0.058,37.415,-36.194,-62.378,13.470,-70.849
-0.756,0.448,0.126,17.639,-33.386,-63.538,19.059,-67.836
-0.763,0.384,0.080,8.118,-20.081,-57.373,21.829,-66.715
-0.772,0.487,0.090,4.395,-19.775,-59.082,26.192,-63.083
-0.702,0.562,0.089,-5.554,-9.827,-55.603,31.930,-57.323
-0.695,0.577,0.037,1.343,-4.944,-38.513,34.290,-55.286
-0.676,0.573,0.061,-3.479,-1.343,-15.991,37.554,-52.094
-0.730,0.684,0.099,9.277,-0.244,-5.127,40.371,-49.279
