aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.092,0.974,0.033,-0.671,-9.766,-1.221,86.05,2.73
-0.042,0.983,0.059,0.061,-11.902,0.488,86.67,1.342
-0.285,0.994,0.046,0.427,-2.93,0.366,85.878,-2.957
0.027,0.971,0.061,-1.038,0.244,0.854,85.795,-3.034
0.028,0.978,0.058,-1.404,0.732,1.099,84.871,-3.954
0.023,0.98,0.062,-3.784,-0.183,2.502,85.529,-3.014
0.02,0.992,0.037,-5.127,-4.517,2.319,86.519,1.439
,,,,,,,
0.02,0.982,0.048,5.127,-6.042,-0.61,86.737,1.336
0.027,0.991,0.04,-2.319,0.305,1.099,86.988,1.318
0.055,0.934,0.061,-2.075,-4.211,0.305,86.728,1.802
0.027,0.992,0.057,1.221,0.061,0.427,86.42,1.902
-0.083,1.004,0.078,4.395,3.967,-2.38,86.521,0.39
-0.01,0.94,0.08,3.601,7.996,-0.122,85.903,-0.162
0.041,0.992,0.07,-1.404,6.531,2.502,85.827,-0.369
0.056,0.966,0.085,2.319,6.47,0.427,85.406,0.055
0.027,0.964,0.085,1.038,6.47,2.441,84.979,1.678
0.022,0.994,0.086,-0.061,3.662,3.296,84.8,2.123
-0.02,0.975,0.083,-1.221,0.244,3.479,84.88,1.242
-0.091,0.962,0.065,-1.648,-2.747,2.808,85.24,-0.92
0.165,0.966,0.102,-0.793,-7.507,1.221,84.95,1.109
0.196,0.916,0.032,3.113,8.118,-0.061,84.363,3.733
0.013,0.981,0.067,-2.502,0.549,0.916,84.207,4.21
0.018,0.965,0.073,2.197,0.366,0.854,82.878,5.831
0.02,0.979,0.062,-0.183,0.488,0.977,84.937,3.673
0.019,0.977,0.063,-0.244,0.549,0.793,85.976,1.027
0.018,0.978,0.062,1.16,0.183,0.793,86.029,1.104
0.02,0.972,0.063,0,0.366,0.671,86.155,1.131
0.019,0.979,0.062,1.526,0.183,0.732,86.163,1.113
0.018,0.983,0.058,-0.305,0.549,0.977,86.244,1.101
0.02,0.981,0.057,0.244,0.61,0.854,86.306,1.123
0.062,0.988,0.052,-1.648,0.549,1.282,86.237,1.733
0.082,0.993,0.07,1.526,-0.549,-2.014,85.67,2.635
0.155,0.964,0.051,4.517,2.991,-0.244,84.28,4.639
0.063,0.964,0.035,-1.953,-0.488,2.197,83.9,5.291
0.053,0.976,0.046,0.671,0.366,1.099,84.046,5.172
-0.01,1.002,0.06,-1.099,1.465,0.732,85.256,3.822
0.019,0.968,0.076,1.404,0.183,0,86.341,1.834
0.022,0.972,0.046,-3.357,-5.371,0.427,86.448,1.24
-0.031,0.979,0.074,0.793,-10.803,-0.122,86.266,0.018
-0.273,0.984,0.104,0.061,-3.418,0.854,84.18,-3.824
0.027,0.969,0.058,-0.549,0.61,1.282,84.449,-3.708
0.025,1.011,0.033,-8.606,0.305,0.549,84.672,-3.638
0.027,0.978,0.041,-7.874,-0.061,2.502,85.571,-2.803
0.027,0.985,0.041,-5.676,-5.371,1.587,87.05,1.554
,,,,,,,
0.019,0.994,0.045,-1.587,-4.517,1.404,87.3,1.419
0.045,0.975,0.037,-1.953,0.732,0.671,87.063,1.724
0.064,0.972,0.039,1.77,-0.427,-0.061,86.742,2.258
-0.089,0.995,0.087,-1.648,1.099,-0.061,86.93,0.568
0.005,0.964,0.065,7.263,8.972,-1.831,86.635,0.379
0.009,0.977,0.067,-4.333,3.479,4.578,86.21,-0.148
0.027,0.966,0.08,1.038,5.554,2.136,85.558,-0.686
0.018,0.97,0.066,0.427,6.775,1.709,85.798,0.878
0.019,0.977,0.068,2.075,2.869,1.343,85.734,1.067
-0.053,0.97,0.047,-0.671,2.502,1.404,86.161,0.16
-0.087,0.992,0.083,3.967,2.38,1.343,85.855,-1.505
0.149,0.979,0.058,-6.653,-4.333,2.136,86.244,0.415
0.273,0.97,0.038,1.404,2.747,-0.061,84.71,4.129
0.018,0.965,0.066,-0.061,0.366,0.732,83.716,5.161
0.021,0.986,0.054,0.305,0,0.549,82.558,6.738
0.02,0.973,0.06,0.061,0.549,1.16,84.17,4.871
0.022,0.975,0.058,1.16,0.366,0.793,86.306,1.199
0.02,0.983,0.054,-0.366,0.488,0.671,86.471,1.223
0.02,0.976,0.058,0.244,0.488,0.854,86.422,1.197
0.021,0.974,0.056,2.258,0.183,0.61,86.474,1.208
0.02,0.979,0.056,0.305,0.366,0.732,86.518,1.176
0.025,0.966,0.057,0.427,0.244,0.488,86.444,1.256
0.057,0.943,0.037,1.953,0.183,0.488,86.445,1.829
0.038,0.997,0.068,-0.183,-2.625,1.77,86.188,2.077
0.145,0.97,0.056,1.587,1.526,0.061,84.94,3.919
0.089,0.988,0.05,2.502,4.456,0.244,84.268,4.832
0.078,0.971,0.031,1.343,3.723,0.244,84.102,5.095
-0.013,0.983,0.047,-1.465,-2.869,0.305,84.87,4.371
-0.007,0.969,0.057,1.77,-4.639,-0.305,86.537,2.157
0.023,0.971,0.048,-1.404,-8.362,0.061,87.051,1.204
-0.026,0.982,0.062,-0.183,-11.841,-0.183,86.834,-0.327
-0.07,0.983,0.058,0.244,-8.118,0.244,86.496,-1.173
0.029,0.992,0.044,-0.366,0.488,0.122,86.841,-0.644
0.027,0.976,0.05,2.014,0.183,0.488,86.825,-0.591
0.025,0.974,0.051,0,0.61,1.099,87.038,0.151
0.027,0.975,0.046,0.793,0.427,1.038,86.792,1.569
0.035,0.964,0.048,-0.488,-0.488,1.099,86.68,1.663
0.022,0.981,0.038,-0.305,-5.066,-0.183,86.87,1.59
,,,,,,,
0.022,0.978,0.044,3.967,-3.784,0.244,86.974,1.554
0.093,0.852,0.092,-6.897,8.423,3.906,85.743,2.608
0.028,0.979,0.044,-0.793,0.427,0.732,85.864,2.499
0.029,0.979,0.045,1.404,0,0.061,85.712,2.609
0.027,0.981,0.049,2.075,0.305,0.488,85.615,2.678
-0.108,0.943,-0.006,2.441,-0.366,0.305,88.009,-0.349
-0.002,0.96,0.044,4.028,8.301,-0.366,87.875,-0.803
0.001,0.98,0.068,-1.16,10.681,3.601,87.395,-1.221
0.022,0.977,0.058,1.282,9.644,1.526,87.244,-1.301
0,0.967,0.049,1.953,5.371,1.465,86.764,0.309
-0.005,0.99,0.078,1.587,5.859,2.563,86.306,0.271
-0.027,0.976,0.054,0.793,-1.099,0.549,86.506,-0.139
-0.04,1.026,0.078,3.662,2.808,1.648,86.112,-1.035
0.168,0.971,0.06,1.77,-3.296,0.427,85.855,1.387
0.264,0.981,0.059,-1.282,-0.732,0.427,83.595,5.265
0.019,0.959,0.069,2.075,0.305,0.427,82.899,5.954
0.021,0.987,0.055,-0.183,0.427,0.61,82.232,6.904
0.02,0.967,0.065,0.427,0.366,0.916,84.018,4.75
0.021,0.981,0.055,0.366,0.427,0.854,86.224,1.196
0.02,0.98,0.061,0.549,0.793,0.732,86.346,1.205
0.018,0.972,0.061,0.916,0.244,0.854,86.256,1.169
0.019,0.983,0.055,0.793,0.427,0.793,86.414,1.153
0.019,0.974,0.06,0.793,0.427,0.732,86.36,1.121
0.007,0.989,0.054,0,1.038,1.038,86.527,0.93
0.084,0.979,0.042,0.244,-1.343,0.977,86.404,1.887
0.136,0.97,0.055,0.793,-0.916,-0.732,85.271,3.597
0.128,0.974,0.045,-0.549,1.892,0.244,84.087,5.177
0.019,0.983,0.049,0.854,4.333,0.183,83.967,5.346
-0.04,0.978,0.06,1.16,-0.366,-0.122,85.312,3.542
-0.025,0.983,0.041,-0.244,-6.409,-0.305,86.897,1.196
-0.001,0.973,0.038,-0.793,-2.258,0.671,87.155,-0.683
-0.004,0.977,0.075,-1.709,-2.808,0.671,86.699,-1.016
0.035,0.973,0.058,0.061,-5.493,0.244,86.885,0.075
0.05,0.979,0.033,-2.38,-9.094,0.671,86.788,1.167
-0.242,0.977,0.078,1.77,-0.732,0.366,85.726,-2.358
0.022,0.985,0.038,-0.183,0.427,0.61,86.385,-1.973
0.024,0.982,0.04,0.793,0.488,0.61,86.518,-2.124
0.024,0.973,0.046,-0.244,0.183,0.732,86.126,-2.502
0.028,0.993,0.042,-3.723,0.305,1.831,87.188,1.432
0.021,0.999,0.023,-13.55,-6.531,5.249,87.394,1.42
,,,,,,,
0.029,1.011,0.011,-2.014,-8.972,1.953,87.71,1.475
0.068,0.839,0.045,-12.695,7.568,0.244,87.182,2.175
0.029,0.974,0.036,-0.244,0.671,0.732,87.207,2.201
0.03,0.98,0.036,1.404,0.305,0.305,86.972,2.342
0.027,0.99,0.035,1.038,0,0,86.736,2.329
-0.07,0.975,0.067,10.315,6.409,-4.944,87.451,0.232
0.049,0.996,0.069,3.662,2.502,0.793,86.96,0.516
0.035,0.969,0.102,1.465,10.437,1.77,85.991,0.588
0.036,0.976,0.079,1.16,8.118,2.136,85.319,0.717
0.051,0.967,0.057,0,8.667,3.601,84.871,2.485
0.006,0.986,0.067,-0.671,4.15,2.991,85.155,1.863
-0.068,0.962,0.092,1.404,-0.854,0.854,85.653,0.36
0.012,0.977,0.091,14.465,-14.099,-4.639,85.496,0.018
0.48,0.867,0.008,-11.841,-7.141,10.864,82.46,6.468
