aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.089,0.923,0.325,4.761,0.305,8.728,69.521,-4.782
-0.133,0.864,0.372,6.226,2.869,8.423,69.229,-5.530
-0.134,0.902,0.344,-2.502,-0.244,5.981,68.744,-6.232
-0.170,0.936,0.379,-5.371,-2.319,8.789,67.314,-7.694
-0.154,0.886,0.380,-8.545,-4.578,7.935,66.105,-8.651
-0.168,0.896,0.350,-3.479,-5.432,5.310,66.386,-9.114
-0.255,0.882,0.352,1.770,-3.174,5.371,65.491,-10.891
-0.230,0.890,0.326,-5.981,-1.099,4.761,65.451,-11.929
-0.166,0.917,0.293,-6.042,-4.150,5.981,66.551,-12.112
-0.198,0.946,0.330,-12.024,0.427,1.099,66.852,-12.406
-0.169,0.936,0.264,-3.235,9.338,2.136,68.770,-11.109
-0.158,0.913,0.307,2.258,4.761,4.578,69.610,-10.041
-0.118,0.941,0.293,-2.075,-0.488,0.549,70.046,-9.304
-0.170,0.927,0.273,-2.625,-7.874,-1.953,70.829,-8.984
-0.193,0.939,0.233,-11.414,-6.653,-2.808,71.049,-9.353
-0.211,0.932,0.201,-5.920,-3.418,0.000,71.986,-10.138


-0.193,0.903,0.295,15.320,2.625,-2.075,71.185,-11.305
-0.198,0.893,0.312,12.390,0.305,-3.967,70.343,-11.783
-0.196,0.883,0.332,9.766,0.854,-7.751,68.927,-11.896
-0.416,0.864,0.277,2.258,1.587,-12.878,66.019,-14.987
-0.211,0.943,0.342,5.920,6.592,-10.193,65.617,-15.040
-0.194,0.871,0.357,17.212,10.559,-9.583,65.056,-14.996
-0.181,0.836,0.377,21.484,9.277,-8.179,64.409,-14.892
-0.088,0.872,0.415,11.536,6.165,-9.277,65.098,-9.982
-0.044,0.898,0.411,8.301,3.235,-7.996,64.758,-7.572
-0.056,0.839,0.397,6.836,2.747,-5.798,64.527,-5.552
-0.029,0.898,0.412,2.930,0.732,-3.113,64.828,-3.214
-0.039,0.828,0.413,3.906,0.793,-3.723,64.642,-2.515
-0.020,0.876,0.439,1.770,-0.549,-2.136,64.150,-2.160
-0.015,0.889,0.421,-2.380,-1.709,-4.333,64.191,-1.520
