aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.049,0.97,-0.071,2.747,41.26,-2.075,84.848,3.511
0.022,0.976,-0.094,-0.061,34.302,-1.648,84.877,2.771
0.022,0.98,-0.063,0.305,33.447,-1.709,85.117,2.055
0.036,0.91,-0.055,5.188,1.282,0.305,85.362,1.911
0.021,0.951,-0.078,-1.709,-0.061,0.427,85.397,1.502
0.02,0.973,-0.104,-7.446,0.183,0.61,85.251,1.472
0.023,0.968,-0.118,2.625,-1.648,0.732,84.455,1.492
0.03,0.966,-0.111,2.136,-2.808,-0.427,83.768,1.377
,,,,,,,
0.015,0.956,-0.13,8.118,-9.216,-1.587,83.044,1.291
0.023,0.979,-0.118,-0.854,3.906,3.296,82.852,1.336
0.026,0.974,-0.12,0.305,0.732,1.038,82.83,1.383
0.025,0.973,-0.11,0.427,0.671,0.916,82.869,1.303
0.026,0.956,-0.119,-10.437,-0.061,0.061,82.994,1.472
0.089,1.012,-0.023,-3.296,-9.644,3.723,84.066,2.419
0.057,1.012,-0.055,-2.747,-35.767,4.944,84.729,2.843
0.036,0.934,-0.137,0.061,-46.692,5.31,84.263,3.028
0.032,0.991,-0.119,-0.122,-44.006,5.676,84.276,3.075
0.056,0.958,-0.087,1.099,-46.997,5.981,83.6,2.638
0.067,0.967,-0.079,8.85,-57.739,7.019,83.151,2.809
0.073,0.989,-0.118,-3.54,-72.266,9.155,83.238,3.319
0.072,1.029,-0.084,-11.536,-71.655,10.62,83.413,3.871
0.073,0.965,-0.145,6.226,-76.721,12.207,82.604,4.108
0.042,1.026,-0.284,-7.629,-58.777,9.827,80.338,3.67
-0.007,0.94,-0.277,1.038,-16.479,4.028,78.448,2.544
0.021,0.965,-0.135,5.798,0.671,0.488,77.695,1.854
0.019,0.966,-0.135,-0.183,0.183,0.427,77.937,1.072
0.017,0.969,-0.135,-0.122,0.244,0.671,79.917,0.741
0.017,0.965,-0.132,1.892,0.366,0.671,82.023,1.104
0.017,0.969,-0.133,0.122,0.122,0.488,82.061,1.044
0.019,0.968,-0.135,0.305,0.183,0.732,82.062,1.047
0.017,0.965,-0.132,3.113,0.549,0.793,82.09,1.05
0.017,0.973,-0.136,3.784,1.038,1.099,82.049,1.042
-0.008,0.936,-0.178,-3.296,8.057,-1.404,81.369,0.673
0.021,0.972,-0.211,-0.793,27.039,-2.625,80.277,0.704
0.054,0.968,-0.161,15.442,54.016,-4.761,79.822,1.238
0.038,0.982,-0.085,3.784,68.542,-3.54,80.534,1.54
0.058,0.976,-0.053,0.671,64.758,-2.563,82.145,2.5
0.061,0.968,-0.085,-1.099,67.505,-2.502,83.581,3.09
0.079,0.99,-0.098,-3.601,74.768,-2.93,84.195,3.435
0.084,0.967,-0.057,4.089,71.106,-2.808,84.054,4.124
0.067,0.971,-0.055,-3.235,56.885,-2.197,83.942,4.255
0.033,0.985,-0.052,-1.282,44.434,-1.953,84.602,3.827
0.052,0.924,-0.02,5.127,21.667,-1.038,85.574,3.497
0.015,0.985,-0.112,-8.911,0.122,0.366,85.704,2.466
0.022,0.97,-0.101,-1.16,0.305,0.488,85.427,1.794
0.02,0.971,-0.104,-0.793,0.122,0.427,84.749,1.607
0.023,0.944,-0.096,-7.08,0,0.122,83.797,1.176
0.021,0.971,-0.13,-3.662,0.061,0.488,83.5,1.26
0.023,0.963,-0.127,0.122,-2.319,-0.488,83.107,1.281
0.03,0.962,-0.14,1.648,-5.432,-0.549,82.546,1.429
,,,,,,,
0.017,0.981,-0.148,3.113,-5.554,1.465,81.883,1.327
0.027,0.957,-0.123,5.005,0.793,1.16,81.936,1.422
0.025,0.98,-0.121,0.427,0.427,0.732,82.062,1.437
0.028,0.967,-0.12,1.953,0.244,0.732,82.365,1.415
0.029,0.974,-0.138,-6.226,0.61,0.671,82.458,1.584
