aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.033,0.797,0.450,2.441,68.298,39.490,61.404,3.636
0.033,0.833,0.464,6.714,57.983,33.630,60.511,3.058
0.027,0.791,0.470,9.216,47.546,28.748,60.101,2.331
0.017,0.760,0.465,8.423,40.039,25.452,59.794,1.722
0.035,0.823,0.505,14.465,32.532,20.386,59.263,1.738
0.029,0.843,0.486,1.038,26.550,16.418,59.062,1.661
0.026,0.757,0.545,18.066,12.207,7.568,57.806,1.640
0.128,0.323,0.396,-13.184,2.991,-4.700,54.681,3.733
-0.008,0.828,0.393,-7.324,0.549,-2.502,56.372,3.043
-0.016,0.896,0.417,-7.080,-2.136,-3.540,57.933,2.266
0.001,0.911,0.407,-8.728,-3.479,-3.906,61.335,1.799
-0.014,0.910,0.402,-10.620,-5.615,-1.221,65.452,-0.531
0.007,0.900,0.392,-5.249,1.465,-1.587,65.908,-0.307
-0.013,0.894,0.368,-3.296,-0.366,-2.075,66.543,-0.270


0.059,0.779,0.425,8.301,-9.644,-2.625,65.500,0.590
0.006,0.868,0.424,-13.916,-16.235,-8.606,64.920,0.887
0.036,0.846,0.463,7.019,-28.320,-13.611,63.575,1.341
0.069,0.825,0.514,7.874,-44.250,-21.606,61.053,2.578
0.038,0.837,0.462,-0.061,-60.913,-30.701,61.029,2.222
0.016,0.832,0.329,1.404,-73.914,-38.086,62.006,2.426
0.062,0.850,0.382,-3.662,-77.881,-37.354,63.091,2.847
0.064,0.904,0.381,-6.958,-75.867,-34.607,65.435,2.761
0.056,0.908,0.317,-5.066,-78.430,-36.011,67.838,3.020
0.044,0.901,0.314,-3.845,-73.059,-32.959,68.373,3.382
0.039,0.924,0.331,-8.545,-62.683,-26.611,69.507,2.989
0.038,0.909,0.250,-0.854,-56.946,-23.743,71.412,2.633
-0.024,1.000,0.296,-12.085,-49.011,-19.836,72.244,1.411
0.012,0.923,0.236,-9.216,-43.335,-16.113,73.463,0.953
0.004,0.915,0.234,-4.456,-36.987,-12.756,74.831,0.445
0.001,0.948,0.245,-11.597,-30.945,-9.521,75.053,-0.105
0.005,0.947,0.190,-11.780,-28.442,-7.263,76.384,0.320
-0.002,0.955,0.180,-6.348,-19.043,-3.906,77.307,0.105
-0.024,0.963,0.160,-3.357,-8.057,-2.075,78.516,-0.297
-0.014,0.979,0.192,6.958,0.305,-0.549,79.361,-0.513
-0.003,0.929,0.242,18.005,1.587,-0.732,78.549,-0.631
-0.003,0.926,0.257,5.188,0.427,-0.549,77.356,-0.640
-0.004,0.951,0.239,-0.061,-0.183,-0.305,76.197,-0.357
-0.004,0.942,0.244,3.723,0.488,-0.427,75.310,-0.213
-0.005,0.937,0.251,5.371,0.549,-0.488,75.217,-0.230
0.002,0.945,0.250,8.179,2.686,0.610,75.380,-0.160
-0.001,0.945,0.253,16.418,8.911,2.625,75.163,-0.113
0.004,0.916,0.212,10.132,16.296,6.165,75.525,0.004
0.023,0.944,0.233,12.512,33.081,11.353,75.798,0.412
-0.019,0.971,0.203,20.569,43.274,16.602,76.586,0.104
-0.025,0.958,0.219,13.489,50.659,22.156,77.111,-0.252
0.045,0.906,0.335,33.020,63.110,31.311,75.327,0.349
0.044,0.937,0.372,18.127,71.655,38.147,73.333,0.652
0.050,0.926,0.380,14.343,79.773,44.800,70.622,1.650
0.068,0.893,0.397,7.874,86.975,50.598,67.743,2.997
0.077,0.846,0.463,-2.747,87.402,51.147,65.650,3.467
0.091,0.781,0.498,-0.916,78.308,46.204,62.921,4.244
0.066,0.824,0.482,3.479,64.880,37.964,60.848,4.518
0.027,0.825,0.487,-3.418,55.908,32.043,59.265,3.932
0.058,0.814,0.475,-7.446,52.795,30.884,58.888,3.676
0.048,0.844,0.492,1.282,46.448,25.452,59.512,2.981
0.070,0.852,0.448,2.319,36.499,21.729,60.158,3.044
0.034,0.859,0.562,17.822,24.048,12.512,59.447,3.094
-0.003,0.785,0.498,-9.399,3.540,0.000,59.017,2.209
-0.026,0.898,0.397,-32.959,-1.099,-2.441,60.683,1.114
0.039,0.887,0.352,-7.812,2.808,-1.892,62.184,0.653
0.023,0.875,0.378,-2.441,4.944,3.723,64.748,0.487
-0.017,0.860,0.339,0.000,-1.221,-1.770,67.391,0.266
-0.015,0.914,0.359,2.319,-3.418,-3.723,68.002,0.438
-0.005,0.888,0.365,-1.099,-2.563,-1.221,67.828,-0.211
0.016,0.860,0.321,1.160,-1.709,-2.136,68.535,-0.307
-0.017,0.891,0.345,-5.371,-2.747,-1.404,68.619,-0.301


0.007,0.920,0.389,3.113,-6.653,-3.235,68.237,0.029
0.007,0.892,0.412,-7.385,-15.137,-6.165,67.604,0.207
0.032,0.814,0.401,7.996,-29.602,-14.038,66.249,0.442
0.047,0.855,0.443,3.906,-50.110,-23.254,64.659,1.395
0.051,0.875,0.413,-3.113,-63.171,-28.503,64.011,2.057
0.054,0.881,0.392,2.930,-74.829,-33.691,64.154,2.775
