aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.048,0.514,-0.864,53.040,45.959,99.304,25.319,16.184
-0.382,0.530,-0.623,43.518,54.443,88.623,29.047,4.835
-0.545,0.357,-0.496,39.612,46.387,71.045,31.185,-11.588
-0.647,0.251,-0.259,23.132,29.114,41.443,30.829,-30.216
-0.731,0.158,-0.280,-9.521,14.038,16.541,24.544,-47.605
-0.830,0.309,-0.252,8.972,1.953,-1.526,19.496,-58.651
-0.876,0.494,-0.197,-1.038,2.563,0.793,20.530,-63.109
-0.850,0.398,-0.204,-2.625,3.418,-0.671,21.696,-63.367
-0.903,0.490,-0.197,-7.324,0.488,-1.770,25.393,-61.317
-0.843,0.419,-0.195,6.958,2.930,-1.587,26.826,-60.458
-0.840,0.440,-0.235,-3.113,-0.671,0.610,26.294,-60.626
-0.821,0.409,-0.221,-1.953,0.427,-0.305,26.602,-60.195
-0.813,0.393,-0.223,1.953,-1.648,-1.160,25.843,-60.499
-0.825,0.380,-0.200,-6.287,-7.080,-4.395,25.412,-60.793
-0.782,0.237,-0.224,-15.076,-14.893,-15.381,22.931,-62.828
-0.647,0.289,-0.352,-47.913,-33.936,-39.063,21.931,-61.880
-0.520,0.337,-0.545,-30.884,-50.415,-64.636,22.018,-56.817
-0.356,0.655,-0.751,-47.974,-55.176,-74.646,27.061,-43.717
-0.070,0.527,-0.951,-51.208,-51.575,-74.951,30.662,-26.702
0.048,0.572,-0.919,-16.418,-46.509,-64.758,32.434,-13.320
0.269,0.470,-0.881,-27.832,-37.231,-63.110,32.412,-1.512
0.448,0.310,-0.982,-22.827,-37.109,-53.406,26.335,9.438
0.523,0.203,-0.916,-31.677,-21.667,-40.222,21.664,17.799
0.484,0.184,-0.919,-18.250,-15.991,-20.203,15.958,23.967
0.665,-0.061,-0.692,-4.822,-5.920,1.953,8.813,30.732
0.506,0.047,-0.847,-14.099,2.686,1.831,5.306,32.695
0.542,-0.072,-0.841,9.155,-1.160,1.221,1.410,33.652
0.553,-0.118,-0.830,-1.953,2.075,7.019,-2.967,35.173
0.529,-0.030,-0.835,-2.991,0.183,2.502,-2.496,32.391
0.544,-0.087,-0.938,10.132,-2.625,-1.831,-4.319,32.079
0.551,-0.014,-0.841,-0.488,-0.671,2.075,-3.499,32.226
0.547,0.001,-0.825,-1.709,0.122,2.686,-1.840,32.235
0.553,-0.015,-0.849,2.747,-0.977,0.732,-1.610,32.416
0.548,0.000,-0.833,0.427,-0.122,1.160,-0.395,33.289

0.539,0.029,-0.844,6.042,-2.319,1.648,0.227,33.125
0.545,0.247,-0.776,26.794,14.709,-7.019,3.782,33.408
0.513,-0.008,-0.792,1.648,2.014,1.343,3.944,33.384
0.528,0.002,-0.888,-6.287,3.052,-7.324,3.938,32.691
0.512,0.159,-0.714,3.601,-1.160,6.287,6.010,33.286
0.520,0.352,-0.983,21.057,27.222,38.391,7.274,31.264
0.438,0.473,-1.046,48.279,44.739,76.111,13.396,27.964
0.324,0.435,-0.979,47.852,55.237,94.910,18.967,24.246
0.033,0.531,-0.844,52.490,52.795,97.900,23.764,17.201
-0.237,0.532,-0.688,34.485,44.983,95.093,28.708,7.813
-0.460,0.438,-0.655,50.049,42.969,68.481,31.313,-5.227
-0.656,0.412,-0.356,36.377,36.926,47.729,33.745,-22.509
-0.738,0.305,-0.279,22.888,20.020,27.283,30.380,-38.792
-0.808,0.318,-0.213,-0.977,9.338,8.362,25.731,-51.662
-0.754,0.342,-0.319,-0.854,-2.075,-1.648,23.429,-58.586
-0.819,0.425,-0.339,-2.686,-0.732,-1.587,22.681,-59.968
-0.775,0.419,-0.310,6.714,1.038,-1.526,24.045,-58.796
-0.801,0.446,-0.325,-2.380,0.610,-0.122,25.615,-56.529
-0.798,0.458,-0.310,2.869,-2.075,-0.732,26.924,-55.818
-0.818,0.448,-0.305,1.404,-0.122,-1.221,27.331,-55.806
-0.788,0.455,-0.301,-3.540,-0.610,-0.061,27.740,-55.628
-0.791,0.444,-0.318,4.395,-1.160,-0.732,27.785,-55.622
-0.805,0.493,-0.329,0.671,-0.610,-0.977,28.149,-55.199
